itinerary_id,cabin_class,one_way_price_candollar,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,stop_count,marketing_airline,operating_airline,is_self_transfer,duration_in_hours
18467-2506100820--31722-0-10968-2506101054,first,596,8169,YYZ,DFW,2025-06-10 08:20:00,2025-06-10 10:54:00,0,United Airlines,Air Canada,True,3.57
18467-2506101145--32573-1-10968-2506101545,first,690,3604,YYZ,ORD,2025-06-10 11:45:00,2025-06-10 12:40:00,1,American Airlines,Envoy Air,True,1.92
18467-2506101145--32573-1-10968-2506101545,first,690,1290,ORD,DFW,2025-06-10 13:15:00,2025-06-10 15:45:00,1,American Airlines,American Airlines,True,2.5
18467-2506101130--32385-1-10910-2506101534,first,770,2835,YYZ,ATL,2025-06-10 11:30:00,2025-06-10 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506101325--32573-1-10968-2506101734,first,634,3606,YYZ,ORD,2025-06-10 13:25:00,2025-06-10 14:20:00,1,American Airlines,Envoy Air,True,1.92
18467-2506101325--32573-1-10968-2506101734,first,634,2257,ORD,DFW,2025-06-10 15:10:00,2025-06-10 17:34:00,1,American Airlines,American Airlines,True,2.4
18467-2506101100--31722-1-10968-2506101522,first,618,3499,YYZ,ORD,2025-06-10 11:00:00,2025-06-10 12:01:00,1,United Airlines,Republic Airline United Express,True,2.02
18467-2506101100--31722-1-10968-2506101522,first,618,2290,ORD,DFW,2025-06-10 12:45:00,2025-06-10 15:22:00,1,United Airlines,United Airlines,True,2.62
18467-2506100700--31722-1-10968-2506101124,first,618,490,YYZ,ORD,2025-06-10 07:00:00,2025-06-10 07:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506100700--31722-1-10968-2506101124,first,618,1297,ORD,DFW,2025-06-10 08:45:00,2025-06-10 11:24:00,1,United Airlines,United Airlines,True,2.65
"18390-2506110910--31954,-31825-3-10968-2506112219",economy,560,2219,YTZ,YOW,2025-06-11 09:10:00,2025-06-11 10:09:00,3,Porter Airlines,Porter Airlines Inc,True,0.98
18467-2506111130--32385-1-10910-2506111534,premium_economy,608,2835,YYZ,ATL,2025-06-11 11:30:00,2025-06-11 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506110600--32385-1-10968-2506111015,premium_economy,581,2662,YYZ,ATL,2025-06-11 06:00:00,2025-06-11 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506110600--32385-1-10968-2506111015,premium_economy,581,961,ATL,DFW,2025-06-11 09:00:00,2025-06-11 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506111320--32385-1-10910-2506111749,premium_economy,608,2710,YYZ,ATL,2025-06-11 13:20:00,2025-06-11 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506110745--32385-1-10968-2506111215,premium_economy,581,2988,YYZ,ATL,2025-06-11 07:45:00,2025-06-11 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506110745--32385-1-10968-2506111215,premium_economy,581,414,ATL,DFW,2025-06-11 11:00:00,2025-06-11 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506111320--32385-1-10968-2506111833,premium_economy,608,2710,YYZ,ATL,2025-06-11 13:20:00,2025-06-11 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506111320--32385-1-10968-2506111833,premium_economy,608,436,ATL,DFW,2025-06-11 17:15:00,2025-06-11 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2506111130--32385-1-10968-2506111647,premium_economy,608,2835,YYZ,ATL,2025-06-11 11:30:00,2025-06-11 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506111130--32385-1-10968-2506111647,premium_economy,608,374,ATL,DFW,2025-06-11 15:30:00,2025-06-11 16:47:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506111330--32573-0-10968-2506111555,business,668,1993,YYZ,DFW,2025-06-11 13:30:00,2025-06-11 15:55:00,0,American Airlines,American Airlines,True,3.42
18467-2506110659--32573-0-10968-2506110924,business,556,1169,YYZ,DFW,2025-06-11 06:59:00,2025-06-11 09:24:00,0,American Airlines,American Airlines,True,3.42
18467-2506111735--32573-0-10968-2506112000,business,802,1111,YYZ,DFW,2025-06-11 17:35:00,2025-06-11 20:00:00,0,American Airlines,American Airlines,True,3.42
18467-2506111640--31722-0-10968-2506111914,first,596,8156,YYZ,DFW,2025-06-11 16:40:00,2025-06-11 19:14:00,0,United Airlines,Air Canada,True,3.57
18467-2506110820--31722-0-10968-2506111054,first,842,8169,YYZ,DFW,2025-06-11 08:20:00,2025-06-11 10:54:00,0,United Airlines,Air Canada,True,3.57
18467-2506111145--32573-1-10968-2506111545,first,690,3604,YYZ,ORD,2025-06-11 11:45:00,2025-06-11 12:40:00,1,American Airlines,Envoy Air,True,1.92
18467-2506111145--32573-1-10968-2506111545,first,690,1290,ORD,DFW,2025-06-11 13:15:00,2025-06-11 15:45:00,1,American Airlines,American Airlines,True,2.5
18467-2506111325--32573-1-10968-2506111734,first,690,3606,YYZ,ORD,2025-06-11 13:25:00,2025-06-11 14:20:00,1,American Airlines,Envoy Air,True,1.92
18467-2506111325--32573-1-10968-2506111734,first,690,2257,ORD,DFW,2025-06-11 15:10:00,2025-06-11 17:34:00,1,American Airlines,American Airlines,True,2.4
18467-2506110900--31722-1-10968-2506111324,first,618,1538,YYZ,ORD,2025-06-11 09:00:00,2025-06-11 09:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506110900--31722-1-10968-2506111324,first,618,1491,ORD,DFW,2025-06-11 10:45:00,2025-06-11 13:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506110700--31722-1-10968-2506111124,first,618,490,YYZ,ORD,2025-06-11 07:00:00,2025-06-11 07:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506110700--31722-1-10968-2506111124,first,618,1297,ORD,DFW,2025-06-11 08:45:00,2025-06-11 11:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506111845--32573-1-10968-2506120041,first,578,3610,YYZ,ORD,2025-06-11 18:45:00,2025-06-11 19:40:00,1,American Airlines,Envoy Air,True,1.92
18467-2506111845--32573-1-10968-2506120041,first,578,1856,ORD,DFW,2025-06-11 22:05:00,2025-06-12 00:41:00,1,American Airlines,American Airlines,True,2.6
18467-2506121330--32573-0-10968-2506121555,economy,427,1993,YYZ,DFW,2025-06-12 13:30:00,2025-06-12 15:55:00,0,American Airlines,American Airlines,True,3.42
18467-2506121735--32573-0-10968-2506122000,economy,427,1111,YYZ,DFW,2025-06-12 17:35:00,2025-06-12 20:00:00,0,American Airlines,American Airlines,True,3.42
18467-2506120659--32573-0-10968-2506120924,economy,427,1169,YYZ,DFW,2025-06-12 06:59:00,2025-06-12 09:24:00,0,American Airlines,American Airlines,True,3.42
18467-2506120745--32385-1-10910-2506121357,economy,413,2988,YYZ,ATL,2025-06-12 07:45:00,2025-06-12 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506121130--32385-1-10910-2506121534,premium_economy,808,2835,YYZ,ATL,2025-06-12 11:30:00,2025-06-12 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506120600--32385-1-10968-2506121015,premium_economy,581,2662,YYZ,ATL,2025-06-12 06:00:00,2025-06-12 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506120600--32385-1-10968-2506121015,premium_economy,581,961,ATL,DFW,2025-06-12 09:00:00,2025-06-12 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506121320--32385-1-10910-2506121749,premium_economy,645,2710,YYZ,ATL,2025-06-12 13:20:00,2025-06-12 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506120745--32385-1-10968-2506121215,premium_economy,581,2988,YYZ,ATL,2025-06-12 07:45:00,2025-06-12 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506120745--32385-1-10968-2506121215,premium_economy,581,414,ATL,DFW,2025-06-12 11:00:00,2025-06-12 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506121855--32385-1-10910-2506122338,premium_economy,608,2714,YYZ,ATL,2025-06-12 18:55:00,2025-06-12 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2506121710--32385-1-10968-2506122211,premium_economy,581,1053,YYZ,ATL,2025-06-12 17:10:00,2025-06-12 19:27:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506121710--32385-1-10968-2506122211,premium_economy,581,31,ATL,DFW,2025-06-12 20:55:00,2025-06-12 22:11:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2506121855--32385-1-10968-2506130001,premium_economy,608,2714,YYZ,ATL,2025-06-12 18:55:00,2025-06-12 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2506121855--32385-1-10968-2506130001,premium_economy,608,818,ATL,DFW,2025-06-12 22:45:00,2025-06-13 00:01:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2506121320--32385-1-10968-2506121833,premium_economy,608,2710,YYZ,ATL,2025-06-12 13:20:00,2025-06-12 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506121320--32385-1-10968-2506121833,premium_economy,608,436,ATL,DFW,2025-06-12 17:15:00,2025-06-12 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2506120659--32573-0-10968-2506120924,business,556,1169,YYZ,DFW,2025-06-12 06:59:00,2025-06-12 09:24:00,0,American Airlines,American Airlines,True,3.42
18467-2506121330--32573-0-10968-2506121555,business,668,1993,YYZ,DFW,2025-06-12 13:30:00,2025-06-12 15:55:00,0,American Airlines,American Airlines,True,3.42
18467-2506121735--32573-0-10968-2506122000,business,1161,1111,YYZ,DFW,2025-06-12 17:35:00,2025-06-12 20:00:00,0,American Airlines,American Airlines,True,3.42
18467-2506121640--32695-0-10968-2506121914,business,846,1029,YYZ,DFW,2025-06-12 16:40:00,2025-06-12 19:14:00,0,Air Canada,Air Canada,True,3.57
18467-2506120820--32695-0-10968-2506121054,business,846,1031,YYZ,DFW,2025-06-12 08:20:00,2025-06-12 10:54:00,0,Air Canada,Air Canada,True,3.57
18467-2506121410--32695-1-10968-2506121858,business,1110,507,YYZ,ORD,2025-06-12 14:10:00,2025-06-12 15:05:00,1,Air Canada,Air Canada,True,1.92
18467-2506121410--32695-1-10968-2506121858,business,1110,4235,ORD,DFW,2025-06-12 16:20:00,2025-06-12 18:58:00,1,Air Canada,United Airlines,True,2.63
18467-2506120815--32695-1-10968-2506121324,business,1110,8901,YYZ,ORD,2025-06-12 08:15:00,2025-06-12 09:09:00,1,Air Canada,Jazz Aviation,True,1.9
18467-2506120815--32695-1-10968-2506121324,business,1110,5186,ORD,DFW,2025-06-12 10:45:00,2025-06-12 13:24:00,1,Air Canada,United Airlines,True,2.65
18467-2506121000--32695-1-10968-2506121522,business,1110,8903,YYZ,ORD,2025-06-12 10:00:00,2025-06-12 10:54:00,1,Air Canada,Jazz Aviation,True,1.9
18467-2506121000--32695-1-10968-2506121522,business,1110,4854,ORD,DFW,2025-06-12 12:45:00,2025-06-12 15:22:00,1,Air Canada,United Airlines,True,2.62
18467-2506120900--32695-1-10968-2506121522,business,620,5143,YYZ,ORD,2025-06-12 09:00:00,2025-06-12 09:59:00,1,Air Canada,United Airlines,True,1.98
18467-2506120900--32695-1-10968-2506121522,business,620,4854,ORD,DFW,2025-06-12 12:45:00,2025-06-12 15:22:00,1,Air Canada,United Airlines,True,2.62
18467-2506120700--32695-1-10968-2506121324,business,620,5141,YYZ,ORD,2025-06-12 07:00:00,2025-06-12 07:59:00,1,Air Canada,United Airlines,True,1.98
18467-2506120700--32695-1-10968-2506121324,business,620,5186,ORD,DFW,2025-06-12 10:45:00,2025-06-12 13:24:00,1,Air Canada,United Airlines,True,2.65
18467-2506121640--31722-0-10968-2506121914,first,842,8156,YYZ,DFW,2025-06-12 16:40:00,2025-06-12 19:14:00,0,United Airlines,Air Canada,True,3.57
18467-2506120820--31722-0-10968-2506121054,first,842,8169,YYZ,DFW,2025-06-12 08:20:00,2025-06-12 10:54:00,0,United Airlines,Air Canada,True,3.57
18467-2506121325--32573-1-10968-2506121734,first,824,3606,YYZ,ORD,2025-06-12 13:25:00,2025-06-12 14:20:00,1,American Airlines,Envoy Air,True,1.92
18467-2506121325--32573-1-10968-2506121734,first,824,2257,ORD,DFW,2025-06-12 15:10:00,2025-06-12 17:34:00,1,American Airlines,American Airlines,True,2.4
18467-2506121100--31722-1-10968-2506121522,first,739,3499,YYZ,ORD,2025-06-12 11:00:00,2025-06-12 12:01:00,1,United Airlines,Republic Airline United Express,True,2.02
18467-2506121100--31722-1-10968-2506121522,first,739,2290,ORD,DFW,2025-06-12 12:45:00,2025-06-12 15:22:00,1,United Airlines,United Airlines,True,2.62
18467-2506120900--31722-1-10968-2506121324,first,618,1538,YYZ,ORD,2025-06-12 09:00:00,2025-06-12 09:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506120900--31722-1-10968-2506121324,first,618,1491,ORD,DFW,2025-06-12 10:45:00,2025-06-12 13:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506120700--31722-1-10968-2506121124,first,618,490,YYZ,ORD,2025-06-12 07:00:00,2025-06-12 07:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506120700--31722-1-10968-2506121124,first,618,1297,ORD,DFW,2025-06-12 08:45:00,2025-06-12 11:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506120635--32573-1-10968-2506121112,first,690,3524,YYZ,ORD,2025-06-12 06:35:00,2025-06-12 07:30:00,1,American Airlines,Envoy Air,True,1.92
18467-2506120635--32573-1-10968-2506121112,first,690,1555,ORD,DFW,2025-06-12 08:34:00,2025-06-12 11:12:00,1,American Airlines,American Airlines,True,2.63
18467-2506121145--32573-1-10968-2506121734,first,690,3604,YYZ,ORD,2025-06-12 11:45:00,2025-06-12 12:40:00,1,American Airlines,Envoy Air,True,1.92
18467-2506121145--32573-1-10968-2506121734,first,690,2257,ORD,DFW,2025-06-12 15:10:00,2025-06-12 17:34:00,1,American Airlines,American Airlines,True,2.4
18467-2506131330--32573-0-10968-2506131555,economy,427,1993,YYZ,DFW,2025-06-13 13:30:00,2025-06-13 15:55:00,0,American Airlines,American Airlines,True,3.42
18467-2506131735--32573-0-10968-2506132000,economy,427,1111,YYZ,DFW,2025-06-13 17:35:00,2025-06-13 20:00:00,0,American Airlines,American Airlines,True,3.42
18467-2506130659--32573-0-10968-2506130924,economy,427,1169,YYZ,DFW,2025-06-13 06:59:00,2025-06-13 09:24:00,0,American Airlines,American Airlines,True,3.42
18467-2506130820--31722-0-10968-2506131054,economy,398,8169,YYZ,DFW,2025-06-13 08:20:00,2025-06-13 10:54:00,0,United Airlines,Air Canada,True,3.57
18467-2506131100--31722-1-10968-2506131522,economy,420,3499,YYZ,ORD,2025-06-13 11:00:00,2025-06-13 12:01:00,1,United Airlines,Republic Airline United Express,True,2.02
18467-2506131100--31722-1-10968-2506131522,economy,420,2290,ORD,DFW,2025-06-13 12:45:00,2025-06-13 15:22:00,1,United Airlines,United Airlines,True,2.62
18467-2506130900--31722-1-10968-2506131324,economy,420,1538,YYZ,ORD,2025-06-13 09:00:00,2025-06-13 09:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506130900--31722-1-10968-2506131324,economy,420,1491,ORD,DFW,2025-06-13 10:45:00,2025-06-13 13:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506130815--31722-1-10968-2506131324,economy,420,8533,YYZ,ORD,2025-06-13 08:15:00,2025-06-13 09:09:00,1,United Airlines,Jazz Aviation,True,1.9
18467-2506130815--31722-1-10968-2506131324,economy,420,1491,ORD,DFW,2025-06-13 10:45:00,2025-06-13 13:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506130600--32385-1-10910-2506131115,economy,413,2662,YYZ,ATL,2025-06-13 06:00:00,2025-06-13 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506130745--32385-1-10910-2506131357,economy,413,2988,YYZ,ATL,2025-06-13 07:45:00,2025-06-13 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506131130--32385-1-10910-2506131534,premium_economy,608,2835,YYZ,ATL,2025-06-13 11:30:00,2025-06-13 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506130600--32385-1-10968-2506131015,premium_economy,581,2662,YYZ,ATL,2025-06-13 06:00:00,2025-06-13 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506130600--32385-1-10968-2506131015,premium_economy,581,961,ATL,DFW,2025-06-13 09:00:00,2025-06-13 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506130745--32385-1-10968-2506131215,premium_economy,608,2988,YYZ,ATL,2025-06-13 07:45:00,2025-06-13 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506130745--32385-1-10968-2506131215,premium_economy,608,414,ATL,DFW,2025-06-13 11:00:00,2025-06-13 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506131855--32385-1-10910-2506132338,premium_economy,608,2714,YYZ,ATL,2025-06-13 18:55:00,2025-06-13 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2506131855--32385-1-10968-2506140001,premium_economy,608,2714,YYZ,ATL,2025-06-13 18:55:00,2025-06-13 21:16:00,1,Delta Air Lines,Delta Air Lines,True,2.35
18467-2506131855--32385-1-10968-2506140001,premium_economy,608,818,ATL,DFW,2025-06-13 22:45:00,2025-06-14 00:01:00,1,Delta Air Lines,Delta Air Lines,True,2.27
18467-2506130600--32385-1-10910-2506131115,premium_economy,581,2662,YYZ,ATL,2025-06-13 06:00:00,2025-06-13 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506130659--32573-0-10968-2506130924,business,556,1169,YYZ,DFW,2025-06-13 06:59:00,2025-06-13 09:24:00,0,American Airlines,American Airlines,True,3.42
18467-2506131735--32573-0-10968-2506132000,business,668,1111,YYZ,DFW,2025-06-13 17:35:00,2025-06-13 20:00:00,0,American Airlines,American Airlines,True,3.42
18467-2506131330--32573-0-10968-2506131555,business,802,1993,YYZ,DFW,2025-06-13 13:30:00,2025-06-13 15:55:00,0,American Airlines,American Airlines,True,3.42
18467-2506130820--32695-0-10968-2506131054,business,598,1031,YYZ,DFW,2025-06-13 08:20:00,2025-06-13 10:54:00,0,Air Canada,Air Canada,True,3.57
18467-2506131640--32695-0-10968-2506131914,business,1189,1029,YYZ,DFW,2025-06-13 16:40:00,2025-06-13 19:14:00,0,Air Canada,Air Canada,True,3.57
18467-2506131000--32695-1-10968-2506131522,business,868,8903,YYZ,ORD,2025-06-13 10:00:00,2025-06-13 10:54:00,1,Air Canada,Jazz Aviation,True,1.9
18467-2506131000--32695-1-10968-2506131522,business,868,4854,ORD,DFW,2025-06-13 12:45:00,2025-06-13 15:22:00,1,Air Canada,United Airlines,True,2.62
18467-2506131715--32695-1-10968-2506132245,business,868,4990,YYZ,ORD,2025-06-13 17:15:00,2025-06-13 18:15:00,1,Air Canada,United Airlines,True,2.0
18467-2506131715--32695-1-10968-2506132245,business,868,5521,ORD,DFW,2025-06-13 20:06:00,2025-06-13 22:45:00,1,Air Canada,United Airlines,True,2.65
18467-2506131300--32695-1-10968-2506131858,business,620,5588,YYZ,ORD,2025-06-13 13:00:00,2025-06-13 14:01:00,1,Air Canada,Republic Airline United Express,True,2.02
18467-2506131300--32695-1-10968-2506131858,business,620,4235,ORD,DFW,2025-06-13 16:20:00,2025-06-13 18:58:00,1,Air Canada,United Airlines,True,2.63
18467-2506130900--32695-1-10968-2506131522,business,868,5143,YYZ,ORD,2025-06-13 09:00:00,2025-06-13 09:59:00,1,Air Canada,United Airlines,True,1.98
18467-2506130900--32695-1-10968-2506131522,business,868,4854,ORD,DFW,2025-06-13 12:45:00,2025-06-13 15:22:00,1,Air Canada,United Airlines,True,2.62
18467-2506130700--32695-1-10968-2506131324,business,620,5141,YYZ,ORD,2025-06-13 07:00:00,2025-06-13 07:59:00,1,Air Canada,United Airlines,True,1.98
18467-2506130700--32695-1-10968-2506131324,business,620,5186,ORD,DFW,2025-06-13 10:45:00,2025-06-13 13:24:00,1,Air Canada,United Airlines,True,2.65
18467-2506130820--31722-0-10968-2506131054,first,596,8169,YYZ,DFW,2025-06-13 08:20:00,2025-06-13 10:54:00,0,United Airlines,Air Canada,True,3.57
18467-2506131640--31722-0-10968-2506131914,first,1183,8156,YYZ,DFW,2025-06-13 16:40:00,2025-06-13 19:14:00,0,United Airlines,Air Canada,True,3.57
18467-2506131130--32385-1-10910-2506131534,first,797,2835,YYZ,ATL,2025-06-13 11:30:00,2025-06-13 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506131100--31722-1-10968-2506131522,first,618,3499,YYZ,ORD,2025-06-13 11:00:00,2025-06-13 12:01:00,1,United Airlines,Republic Airline United Express,True,2.02
18467-2506131100--31722-1-10968-2506131522,first,618,2290,ORD,DFW,2025-06-13 12:45:00,2025-06-13 15:22:00,1,United Airlines,United Airlines,True,2.62
18467-2506130700--31722-1-10968-2506131124,first,618,490,YYZ,ORD,2025-06-13 07:00:00,2025-06-13 07:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506130700--31722-1-10968-2506131124,first,618,1297,ORD,DFW,2025-06-13 08:45:00,2025-06-13 11:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506130635--32573-1-10968-2506131112,first,690,3524,YYZ,ORD,2025-06-13 06:35:00,2025-06-13 07:30:00,1,American Airlines,Envoy Air,True,1.92
18467-2506130635--32573-1-10968-2506131112,first,690,1555,ORD,DFW,2025-06-13 08:34:00,2025-06-13 11:12:00,1,American Airlines,American Airlines,True,2.63
18467-2506130600--32385-1-10910-2506131115,first,770,2662,YYZ,ATL,2025-06-13 06:00:00,2025-06-13 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506131845--32573-1-10968-2506140041,first,607,3610,YYZ,ORD,2025-06-13 18:45:00,2025-06-13 19:40:00,1,American Airlines,Envoy Air,True,1.92
18467-2506131845--32573-1-10968-2506140041,first,607,1856,ORD,DFW,2025-06-13 22:05:00,2025-06-14 00:41:00,1,American Airlines,American Airlines,True,2.6
18467-2506131300--31722-1-10968-2506131858,first,618,3605,YYZ,ORD,2025-06-13 13:00:00,2025-06-13 14:01:00,1,United Airlines,Republic Airline United Express,True,2.02
18467-2506131300--31722-1-10968-2506131858,first,618,793,ORD,DFW,2025-06-13 16:20:00,2025-06-13 18:58:00,1,United Airlines,United Airlines,True,2.63
"18390-2506140910--31954,-31825-3-10968-2506142219",economy,618,2219,YTZ,YOW,2025-06-14 09:10:00,2025-06-14 10:09:00,3,Porter Airlines,Porter Airlines Inc,True,0.98
"18390-2506140700--31954,-31825-3-10968-2506142219",economy,618,2205,YTZ,YOW,2025-06-14 07:00:00,2025-06-14 07:59:00,3,Porter Airlines,Porter Airlines Inc,True,0.98
18467-2506140600--32385-1-10968-2506141015,premium_economy,581,2662,YYZ,ATL,2025-06-14 06:00:00,2025-06-14 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506140600--32385-1-10968-2506141015,premium_economy,581,961,ATL,DFW,2025-06-14 09:00:00,2025-06-14 10:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506140745--32385-1-10968-2506141215,premium_economy,581,2988,YYZ,ATL,2025-06-14 07:45:00,2025-06-14 10:00:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506140745--32385-1-10968-2506141215,premium_economy,581,414,ATL,DFW,2025-06-14 11:00:00,2025-06-14 12:15:00,1,Delta Air Lines,Delta Air Lines,True,2.25
18467-2506141320--32385-1-10968-2506141833,premium_economy,808,2710,YYZ,ATL,2025-06-14 13:20:00,2025-06-14 15:37:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506141320--32385-1-10968-2506141833,premium_economy,808,436,ATL,DFW,2025-06-14 17:15:00,2025-06-14 18:33:00,1,Delta Air Lines,Delta Air Lines,True,2.3
18467-2506140600--32385-1-10910-2506141115,premium_economy,581,2662,YYZ,ATL,2025-06-14 06:00:00,2025-06-14 08:20:00,1,Delta Air Lines,Delta Air Lines,True,2.33
18467-2506141130--32385-1-10968-2506141647,premium_economy,808,2835,YYZ,ATL,2025-06-14 11:30:00,2025-06-14 13:44:00,1,Delta Air Lines,Delta Air Lines,True,2.23
18467-2506141130--32385-1-10968-2506141647,premium_economy,808,374,ATL,DFW,2025-06-14 15:30:00,2025-06-14 16:47:00,1,Delta Air Lines,Delta Air Lines,True,2.28
18467-2506141330--32573-0-10968-2506141555,business,668,1993,YYZ,DFW,2025-06-14 13:30:00,2025-06-14 15:55:00,0,American Airlines,American Airlines,True,3.42
18467-2506140659--32573-0-10968-2506140924,business,556,1169,YYZ,DFW,2025-06-14 06:59:00,2025-06-14 09:24:00,0,American Airlines,American Airlines,True,3.42
18467-2506141735--32573-0-10968-2506142000,business,668,1111,YYZ,DFW,2025-06-14 17:35:00,2025-06-14 20:00:00,0,American Airlines,American Airlines,True,3.42
18467-2506140820--31722-0-10968-2506141054,first,596,8169,YYZ,DFW,2025-06-14 08:20:00,2025-06-14 10:54:00,0,United Airlines,Air Canada,True,3.57
18467-2506141640--31722-0-10968-2506141914,first,842,8156,YYZ,DFW,2025-06-14 16:40:00,2025-06-14 19:14:00,0,United Airlines,Air Canada,True,3.57
18467-2506141325--32573-1-10968-2506141734,first,578,3606,YYZ,ORD,2025-06-14 13:25:00,2025-06-14 14:20:00,1,American Airlines,Envoy Air,True,1.92
18467-2506141325--32573-1-10968-2506141734,first,578,2257,ORD,DFW,2025-06-14 15:10:00,2025-06-14 17:34:00,1,American Airlines,American Airlines,True,2.4
18467-2506141100--31722-1-10968-2506141522,first,618,5783,YYZ,ORD,2025-06-14 11:00:00,2025-06-14 12:01:00,1,United Airlines,SkyWest Airlines#,True,2.02
18467-2506141100--31722-1-10968-2506141522,first,618,2290,ORD,DFW,2025-06-14 12:45:00,2025-06-14 15:22:00,1,United Airlines,United Airlines,True,2.62
18467-2506140900--31722-1-10968-2506141324,first,618,1538,YYZ,ORD,2025-06-14 09:00:00,2025-06-14 09:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506140900--31722-1-10968-2506141324,first,618,1491,ORD,DFW,2025-06-14 10:45:00,2025-06-14 13:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506140700--31722-1-10968-2506141124,first,618,490,YYZ,ORD,2025-06-14 07:00:00,2025-06-14 07:59:00,1,United Airlines,United Airlines,True,1.98
18467-2506140700--31722-1-10968-2506141124,first,618,1297,ORD,DFW,2025-06-14 08:45:00,2025-06-14 11:24:00,1,United Airlines,United Airlines,True,2.65
18467-2506140635--32573-1-10968-2506141112,first,578,3524,YYZ,ORD,2025-06-14 06:35:00,2025-06-14 07:30:00,1,American Airlines,Envoy Air,True,1.92
18467-2506140635--32573-1-10968-2506141112,first,578,1555,ORD,DFW,2025-06-14 08:34:00,2025-06-14 11:12:00,1,American Airlines,American Airlines,True,2.63
18467-2506141145--32573-1-10968-2506141734,first,578,3604,YYZ,ORD,2025-06-14 11:45:00,2025-06-14 12:40:00,1,American Airlines,Envoy Air,True,1.92
18467-2506141145--32573-1-10968-2506141734,first,578,2257,ORD,DFW,2025-06-14 15:10:00,2025-06-14 17:34:00,1,American Airlines,American Airlines,True,2.4
18467-2506151330--32573-0-10968-2506151555,economy,449,1993,YYZ,DFW,2025-06-15 13:30:00,2025-06-15 15:55:00,0,American Airlines,American Airlines,True,3.42
