itinerary_id,cabin_class,one_way_price_candollar,flight_number,origin_airport,destination_airport,departure_date_time,arrival_date_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2505180600--32385-1-10910-2505181119,premium_economy,581,2662,YYZ,ATL,2025-05-18 06:00:00,2025-05-18 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.506664,2.5
18467-2505181320--32385-1-10968-2505181841,premium_economy,608,2710,YYZ,ATL,2025-05-18 13:20:00,2025-05-18 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.545424,2.37
18467-2505181320--32385-1-10968-2505181841,premium_economy,608,436,ATL,DFW,2025-05-18 17:15:00,2025-05-18 18:41:00,1,Delta Air Lines,Delta Air Lines,True,0.545424,2.43
18467-2505181130--32385-1-10968-2505181656,premium_economy,581,2835,YYZ,ATL,2025-05-18 11:30:00,2025-05-18 13:55:00,1,Delta Air Lines,Delta Air Lines,True,0.844247,2.42
18467-2505181130--32385-1-10968-2505181656,premium_economy,581,374,ATL,DFW,2025-05-18 15:30:00,2025-05-18 16:56:00,1,Delta Air Lines,Delta Air Lines,True,0.844247,2.43
18467-2505181812--32385-1-10910-2505182340,premium_economy,608,2714,YYZ,ATL,2025-05-18 18:12:00,2025-05-18 20:32:00,1,Delta Air Lines,Delta Air Lines,True,0.490158,2.33
18467-2505181640--32695-0-10968-2505181914,business,846,1029,YYZ,DFW,2025-05-18 16:40:00,2025-05-18 19:14:00,0,Air Canada,Air Canada,True,0.436587,3.57
18467-2505180820--32695-0-10968-2505181054,business,846,1031,YYZ,DFW,2025-05-18 08:20:00,2025-05-18 10:54:00,0,Air Canada,Air Canada,True,0.416003,3.57
18467-2505181720--32573-0-10968-2505182000,business,583,1111,YYZ,DFW,2025-05-18 17:20:00,2025-05-18 20:00:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2505180645--32573-0-10968-2505180925,business,583,1169,YYZ,DFW,2025-05-18 06:45:00,2025-05-18 09:25:00,0,American Airlines,American Airlines,True,0.763334,3.67
18467-2505181329--32573-0-10968-2505181609,business,724,1993,YYZ,DFW,2025-05-18 13:29:00,2025-05-18 16:09:00,0,American Airlines,American Airlines,True,0.653237,3.67
18467-2505180900--32695-1-10968-2505181339,business,868,5143,YYZ,ORD,2025-05-18 09:00:00,2025-05-18 10:01:00,1,Air Canada,United Airlines,True,0.348854,2.02
18467-2505180900--32695-1-10968-2505181339,business,868,5186,ORD,DFW,2025-05-18 10:52:00,2025-05-18 13:39:00,1,Air Canada,United Airlines,True,0.348854,2.78
18467-2505181100--32695-1-10968-2505181558,business,868,4408,YYZ,ORD,2025-05-18 11:00:00,2025-05-18 12:03:00,1,Air Canada,SkyWest Airlines,True,0.350028,2.05
18467-2505181100--32695-1-10968-2505181558,business,868,4854,ORD,DFW,2025-05-18 13:11:00,2025-05-18 15:58:00,1,Air Canada,United Airlines,True,0.350028,2.78
18467-2505180700--32695-1-10968-2505181202,business,868,5141,YYZ,ORD,2025-05-18 07:00:00,2025-05-18 08:03:00,1,Air Canada,Republic Airline United Express,True,0.336173,2.05
18467-2505180700--32695-1-10968-2505181202,business,868,3064,ORD,DFW,2025-05-18 09:15:00,2025-05-18 12:02:00,1,Air Canada,United Airlines,True,0.336173,2.78
18467-2505180815--32695-1-10968-2505181339,business,1110,503,YYZ,ORD,2025-05-18 08:15:00,2025-05-18 09:10:00,1,Air Canada,Air Canada,True,0.291242,1.92
18467-2505180815--32695-1-10968-2505181339,business,1110,5186,ORD,DFW,2025-05-18 10:52:00,2025-05-18 13:39:00,1,Air Canada,United Airlines,True,0.291242,2.78
18467-2505181000--32695-1-10968-2505181558,business,1110,8903,YYZ,ORD,2025-05-18 10:00:00,2025-05-18 10:54:00,1,Air Canada,Jazz Aviation,True,0.287604,1.9
18467-2505181000--32695-1-10968-2505181558,business,1110,4854,ORD,DFW,2025-05-18 13:11:00,2025-05-18 15:58:00,1,Air Canada,United Airlines,True,0.287604,2.78
18467-2505180630--32573-1-10968-2505181045,first,745,3524,YYZ,ORD,2025-05-18 06:30:00,2025-05-18 07:25:00,1,American Airlines,Envoy Air,True,0.726438,1.92
18467-2505180630--32573-1-10968-2505181045,first,745,1555,ORD,DFW,2025-05-18 08:05:00,2025-05-18 10:45:00,1,American Airlines,American Airlines,True,0.726438,2.67
18467-2505181510--32573-1-10968-2505181928,first,1144,3608,YYZ,ORD,2025-05-18 15:10:00,2025-05-18 16:05:00,1,American Airlines,Envoy Air,True,0.499549,1.92
18467-2505181510--32573-1-10968-2505181928,first,1144,2124,ORD,DFW,2025-05-18 16:45:00,2025-05-18 19:28:00,1,American Airlines,American Airlines,True,0.499549,2.72
18467-2505181315--32573-1-10968-2505181739,first,880,3606,YYZ,ORD,2025-05-18 13:15:00,2025-05-18 14:10:00,1,American Airlines,Envoy Air,True,0.57702,1.92
18467-2505181315--32573-1-10968-2505181739,first,880,2257,ORD,DFW,2025-05-18 15:00:00,2025-05-18 17:39:00,1,American Airlines,American Airlines,True,0.57702,2.65
18467-2505181320--32385-1-10910-2505181752,first,797,2710,YYZ,ATL,2025-05-18 13:20:00,2025-05-18 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.847271,2.37
18467-2505181820--32573-1-10968-2505182323,first,880,3610,YYZ,ORD,2025-05-18 18:20:00,2025-05-18 19:15:00,1,American Airlines,Envoy Air,True,0.466062,1.92
18467-2505181820--32573-1-10968-2505182323,first,880,2281,ORD,DFW,2025-05-18 20:35:00,2025-05-18 23:23:00,1,American Airlines,American Airlines,True,0.466062,2.8
18467-2505181320--32385-1-10968-2505181841,first,797,2710,YYZ,ATL,2025-05-18 13:20:00,2025-05-18 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.47672,2.37
18467-2505181320--32385-1-10968-2505181841,first,797,436,ATL,DFW,2025-05-18 17:15:00,2025-05-18 18:41:00,1,Delta Air Lines,Delta Air Lines,True,0.47672,2.43
"18390-2505190910--31954,-31825-3-10968-2505192154",economy,350,2219,YTZ,YOW,2025-05-19 09:10:00,2025-05-19 10:09:00,3,Porter Airlines,Porter Airlines Inc,True,0.422233,0.98
"18390-2505190700--31954,-31825-3-10968-2505192154",economy,350,2205,YTZ,YOW,2025-05-19 07:00:00,2025-05-19 07:59:00,3,Porter Airlines,Porter Airlines Inc,True,0.378306,0.98
18467-2505191320--32385-1-10910-2505191752,premium_economy,645,2710,YYZ,ATL,2025-05-19 13:20:00,2025-05-19 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.37
18467-2505190745--32385-1-10968-2505191224,premium_economy,745,2988,YYZ,ATL,2025-05-19 07:45:00,2025-05-19 10:10:00,1,Delta Air Lines,Delta Air Lines,True,0.56482,2.42
18467-2505190745--32385-1-10968-2505191224,premium_economy,745,414,ATL,DFW,2025-05-19 11:00:00,2025-05-19 12:24:00,1,Delta Air Lines,Delta Air Lines,True,0.56482,2.4
18467-2505190600--32385-1-10910-2505191119,premium_economy,661,2662,YYZ,ATL,2025-05-19 06:00:00,2025-05-19 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.51995,2.5
18467-2505191320--32385-1-10968-2505191841,premium_economy,645,2710,YYZ,ATL,2025-05-19 13:20:00,2025-05-19 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.788585,2.37
18467-2505191320--32385-1-10968-2505191841,premium_economy,645,436,ATL,DFW,2025-05-19 17:15:00,2025-05-19 18:41:00,1,Delta Air Lines,Delta Air Lines,True,0.788585,2.43
18467-2505191812--32385-1-10910-2505192340,premium_economy,581,2714,YYZ,ATL,2025-05-19 18:12:00,2025-05-19 20:32:00,1,Delta Air Lines,Delta Air Lines,True,0.65952,2.33
18467-2505191329--32573-0-10968-2505191609,business,527,1993,YYZ,DFW,2025-05-19 13:29:00,2025-05-19 16:09:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2505191720--32573-0-10968-2505192000,business,527,1111,YYZ,DFW,2025-05-19 17:20:00,2025-05-19 20:00:00,0,American Airlines,American Airlines,True,0.998887,3.67
18467-2505190645--32573-0-10968-2505190925,business,527,1169,YYZ,DFW,2025-05-19 06:45:00,2025-05-19 09:25:00,0,American Airlines,American Airlines,True,0.998771,3.67
18467-2505191640--31722-0-10968-2505191914,first,596,8156,YYZ,DFW,2025-05-19 16:40:00,2025-05-19 19:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2505190820--31722-0-10968-2505191054,first,596,8169,YYZ,DFW,2025-05-19 08:20:00,2025-05-19 10:54:00,0,United Airlines,Air Canada,True,0.825901,3.57
18467-2505190630--32573-1-10968-2505191045,first,824,3524,YYZ,ORD,2025-05-19 06:30:00,2025-05-19 07:25:00,1,American Airlines,Envoy Air,True,0.328231,1.92
18467-2505190630--32573-1-10968-2505191045,first,824,1555,ORD,DFW,2025-05-19 08:05:00,2025-05-19 10:45:00,1,American Airlines,American Airlines,True,0.328231,2.67
18467-2505191510--32573-1-10968-2505191928,first,824,3608,YYZ,ORD,2025-05-19 15:10:00,2025-05-19 16:05:00,1,American Airlines,Envoy Air,True,0.308768,1.92
18467-2505191510--32573-1-10968-2505191928,first,824,2124,ORD,DFW,2025-05-19 16:45:00,2025-05-19 19:28:00,1,American Airlines,American Airlines,True,0.308768,2.72
18467-2505191315--32573-1-10968-2505191739,first,1012,3606,YYZ,ORD,2025-05-19 13:15:00,2025-05-19 14:10:00,1,American Airlines,Envoy Air,True,0.310637,1.92
18467-2505191315--32573-1-10968-2505191739,first,1012,2257,ORD,DFW,2025-05-19 15:00:00,2025-05-19 17:39:00,1,American Airlines,American Airlines,True,0.310637,2.65
18467-2505190700--31722-1-10968-2505191202,first,860,3449,YYZ,ORD,2025-05-19 07:00:00,2025-05-19 08:03:00,1,United Airlines,Republic Airline United Express,True,0.301446,2.05
18467-2505190700--31722-1-10968-2505191202,first,860,1044,ORD,DFW,2025-05-19 09:15:00,2025-05-19 12:02:00,1,United Airlines,United Airlines,True,0.301446,2.78
18467-2505191132--32573-1-10968-2505191636,first,824,3604,YYZ,ORD,2025-05-19 11:32:00,2025-05-19 12:27:00,1,American Airlines,Envoy Air,True,0.320833,1.92
18467-2505191132--32573-1-10968-2505191636,first,824,1290,ORD,DFW,2025-05-19 13:58:00,2025-05-19 16:36:00,1,American Airlines,American Airlines,True,0.320833,2.63
18467-2505190600--32385-1-10910-2505191119,first,850,2662,YYZ,ATL,2025-05-19 06:00:00,2025-05-19 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.309961,2.5
"18390-2505200910--31954,-31825-3-10968-2505202154",economy,333,2219,YTZ,YOW,2025-05-20 09:10:00,2025-05-20 10:09:00,3,Porter Airlines,Porter Airlines Inc,True,0.291176,0.98
"18390-2505200700--31954,-31825-3-10968-2505202154",economy,333,2205,YTZ,YOW,2025-05-20 07:00:00,2025-05-20 07:59:00,3,Porter Airlines,Porter Airlines Inc,True,0.276019,0.98
18467-2505201320--32385-1-10910-2505201752,premium_economy,608,2710,YYZ,ATL,2025-05-20 13:20:00,2025-05-20 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.655588,2.37
18467-2505200745--32385-1-10968-2505201224,premium_economy,581,2988,YYZ,ATL,2025-05-20 07:45:00,2025-05-20 10:10:00,1,Delta Air Lines,Delta Air Lines,True,0.50969,2.42
18467-2505200745--32385-1-10968-2505201224,premium_economy,581,414,ATL,DFW,2025-05-20 11:00:00,2025-05-20 12:24:00,1,Delta Air Lines,Delta Air Lines,True,0.50969,2.4
18467-2505200600--32385-1-10910-2505201119,premium_economy,581,2662,YYZ,ATL,2025-05-20 06:00:00,2025-05-20 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.460574,2.5
18467-2505201812--32385-1-10910-2505202340,premium_economy,581,2714,YYZ,ATL,2025-05-20 18:12:00,2025-05-20 20:32:00,1,Delta Air Lines,Delta Air Lines,True,0.456866,2.33
18467-2505201329--32573-0-10968-2505201609,business,527,1993,YYZ,DFW,2025-05-20 13:29:00,2025-05-20 16:09:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2505200645--32573-0-10968-2505200925,business,527,1169,YYZ,DFW,2025-05-20 06:45:00,2025-05-20 09:25:00,0,American Airlines,American Airlines,True,0.871313,3.67
18467-2505201720--32573-0-10968-2505202000,business,668,1111,YYZ,DFW,2025-05-20 17:20:00,2025-05-20 20:00:00,0,American Airlines,American Airlines,True,0.788452,3.67
18467-2505201640--31722-0-10968-2505201914,first,596,8156,YYZ,DFW,2025-05-20 16:40:00,2025-05-20 19:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2505200820--31722-0-10968-2505201054,first,596,8169,YYZ,DFW,2025-05-20 08:20:00,2025-05-20 10:54:00,0,United Airlines,Air Canada,True,0.823442,3.57
18467-2505201320--32385-1-10910-2505201752,first,797,2710,YYZ,ATL,2025-05-20 13:20:00,2025-05-20 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.344065,2.37
18467-2505201100--31722-1-10968-2505201558,first,618,5578,YYZ,ORD,2025-05-20 11:00:00,2025-05-20 12:03:00,1,United Airlines,SkyWest Airlines,True,0.363789,2.05
18467-2505201100--31722-1-10968-2505201558,first,618,2290,ORD,DFW,2025-05-20 13:11:00,2025-05-20 15:58:00,1,United Airlines,United Airlines,True,0.363789,2.78
18467-2505201820--32573-1-10968-2505202323,first,549,3610,YYZ,ORD,2025-05-20 18:20:00,2025-05-20 19:15:00,1,American Airlines,Envoy Air,True,0.399262,1.92
18467-2505201820--32573-1-10968-2505202323,first,549,2281,ORD,DFW,2025-05-20 20:35:00,2025-05-20 23:23:00,1,American Airlines,American Airlines,True,0.399262,2.8
"18390-2505210910--31954,-31825-3-10968-2505212154",economy,296,2219,YTZ,YOW,2025-05-21 09:10:00,2025-05-21 10:09:00,3,Porter Airlines,Porter Airlines Inc,True,0.26584,0.98
"18390-2505210700--31954,-31825-3-10968-2505212154",economy,296,2205,YTZ,YOW,2025-05-21 07:00:00,2025-05-21 07:59:00,3,Porter Airlines,Porter Airlines Inc,True,0.254514,0.98
18467-2505211320--32385-1-10910-2505211752,premium_economy,581,2710,YYZ,ATL,2025-05-21 13:20:00,2025-05-21 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.869048,2.37
18467-2505210745--32385-1-10968-2505211224,premium_economy,581,2988,YYZ,ATL,2025-05-21 07:45:00,2025-05-21 10:10:00,1,Delta Air Lines,Delta Air Lines,True,0.716696,2.42
18467-2505210745--32385-1-10968-2505211224,premium_economy,581,414,ATL,DFW,2025-05-21 11:00:00,2025-05-21 12:24:00,1,Delta Air Lines,Delta Air Lines,True,0.716696,2.4
18467-2505210600--32385-1-10910-2505211119,premium_economy,581,2662,YYZ,ATL,2025-05-21 06:00:00,2025-05-21 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.538452,2.5
18467-2505211130--32385-1-10968-2505211656,premium_economy,581,2835,YYZ,ATL,2025-05-21 11:30:00,2025-05-21 13:55:00,1,Delta Air Lines,Delta Air Lines,True,0.594422,2.42
18467-2505211130--32385-1-10968-2505211656,premium_economy,581,374,ATL,DFW,2025-05-21 15:30:00,2025-05-21 16:56:00,1,Delta Air Lines,Delta Air Lines,True,0.594422,2.43
18467-2505211812--32385-1-10910-2505212340,premium_economy,581,2714,YYZ,ATL,2025-05-21 18:12:00,2025-05-21 20:32:00,1,Delta Air Lines,Delta Air Lines,True,0.555493,2.33
18467-2505211720--32573-0-10968-2505212000,business,527,1111,YYZ,DFW,2025-05-21 17:20:00,2025-05-21 20:00:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2505210645--32573-0-10968-2505210925,business,527,1169,YYZ,DFW,2025-05-21 06:45:00,2025-05-21 09:25:00,0,American Airlines,American Airlines,True,0.846307,3.67
18467-2505211329--32573-0-10968-2505211609,business,668,1993,YYZ,DFW,2025-05-21 13:29:00,2025-05-21 16:09:00,0,American Airlines,American Airlines,True,0.788452,3.67
18467-2505211640--31722-0-10968-2505211914,first,596,8156,YYZ,DFW,2025-05-21 16:40:00,2025-05-21 19:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2505210820--31722-0-10968-2505211054,first,596,8169,YYZ,DFW,2025-05-21 08:20:00,2025-05-21 10:54:00,0,United Airlines,Air Canada,True,0.806077,3.57
18467-2505210630--32573-1-10968-2505211045,first,549,3524,YYZ,ORD,2025-05-21 06:30:00,2025-05-21 07:25:00,1,American Airlines,Envoy Air,True,0.394659,1.92
18467-2505210630--32573-1-10968-2505211045,first,549,1555,ORD,DFW,2025-05-21 08:05:00,2025-05-21 10:45:00,1,American Airlines,American Airlines,True,0.394659,2.67
18467-2505210745--32385-1-10968-2505211224,first,770,2988,YYZ,ATL,2025-05-21 07:45:00,2025-05-21 10:10:00,1,Delta Air Lines,Delta Air Lines,True,0.314765,2.42
18467-2505210745--32385-1-10968-2505211224,first,770,414,ATL,DFW,2025-05-21 11:00:00,2025-05-21 12:24:00,1,Delta Air Lines,Delta Air Lines,True,0.314765,2.4
18467-2505210600--32385-1-10910-2505211119,first,770,2662,YYZ,ATL,2025-05-21 06:00:00,2025-05-21 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.322106,2.5
18467-2505211510--32573-1-10968-2505212133,first,549,3608,YYZ,ORD,2025-05-21 15:10:00,2025-05-21 16:05:00,1,American Airlines,Envoy Air,True,0.360272,1.92
18467-2505211510--32573-1-10968-2505212133,first,549,550,ORD,DFW,2025-05-21 18:45:00,2025-05-21 21:33:00,1,American Airlines,American Airlines,True,0.360272,2.8
18467-2505220820--31722-0-10968-2505221054,economy,398,8169,YYZ,DFW,2025-05-22 08:20:00,2025-05-22 10:54:00,0,United Airlines,Air Canada,True,0.668456,3.57
18467-2505221640--31722-0-10968-2505221914,economy,398,8156,YYZ,DFW,2025-05-22 16:40:00,2025-05-22 19:14:00,0,United Airlines,Air Canada,True,0.541626,3.57
18467-2505221329--32573-0-10968-2505221609,economy,398,1993,YYZ,DFW,2025-05-22 13:29:00,2025-05-22 16:09:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2505221720--32573-0-10968-2505222000,economy,398,1111,YYZ,DFW,2025-05-22 17:20:00,2025-05-22 20:00:00,0,American Airlines,American Airlines,True,0.807446,3.67
18467-2505220645--32573-0-10968-2505220925,economy,398,1169,YYZ,DFW,2025-05-22 06:45:00,2025-05-22 09:25:00,0,American Airlines,American Airlines,True,0.503924,3.67
18467-2505220600--32385-1-10910-2505221119,economy,413,2662,YYZ,ATL,2025-05-22 06:00:00,2025-05-22 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.410968,2.5
18467-2505221130--32385-1-10968-2505221656,economy,413,2835,YYZ,ATL,2025-05-22 11:30:00,2025-05-22 13:55:00,1,Delta Air Lines,Delta Air Lines,True,0.420754,2.42
18467-2505221130--32385-1-10968-2505221656,economy,413,374,ATL,DFW,2025-05-22 15:30:00,2025-05-22 16:56:00,1,Delta Air Lines,Delta Air Lines,True,0.420754,2.43
18467-2505221320--32385-1-10910-2505221752,premium_economy,581,2710,YYZ,ATL,2025-05-22 13:20:00,2025-05-22 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.850781,2.37
18467-2505220745--32385-1-10968-2505221224,premium_economy,581,2988,YYZ,ATL,2025-05-22 07:45:00,2025-05-22 10:10:00,1,Delta Air Lines,Delta Air Lines,True,0.691364,2.42
18467-2505220745--32385-1-10968-2505221224,premium_economy,581,414,ATL,DFW,2025-05-22 11:00:00,2025-05-22 12:24:00,1,Delta Air Lines,Delta Air Lines,True,0.691364,2.4
18467-2505220600--32385-1-10910-2505221119,premium_economy,581,2662,YYZ,ATL,2025-05-22 06:00:00,2025-05-22 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.502332,2.5
18467-2505221320--32385-1-10968-2505221841,premium_economy,581,2710,YYZ,ATL,2025-05-22 13:20:00,2025-05-22 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.545969,2.37
18467-2505221320--32385-1-10968-2505221841,premium_economy,581,436,ATL,DFW,2025-05-22 17:15:00,2025-05-22 18:41:00,1,Delta Air Lines,Delta Air Lines,True,0.545969,2.43
18467-2505221130--32385-1-10968-2505221656,premium_economy,581,2835,YYZ,ATL,2025-05-22 11:30:00,2025-05-22 13:55:00,1,Delta Air Lines,Delta Air Lines,True,0.548726,2.42
18467-2505221130--32385-1-10968-2505221656,premium_economy,581,374,ATL,DFW,2025-05-22 15:30:00,2025-05-22 16:56:00,1,Delta Air Lines,Delta Air Lines,True,0.548726,2.43
18467-2505221812--32385-1-10910-2505222340,premium_economy,581,2714,YYZ,ATL,2025-05-22 18:12:00,2025-05-22 20:32:00,1,Delta Air Lines,Delta Air Lines,True,0.517813,2.33
18467-2505221640--32695-0-10968-2505221914,business,598,1029,YYZ,DFW,2025-05-22 16:40:00,2025-05-22 19:14:00,0,Air Canada,Air Canada,True,0.436746,3.57
18467-2505220820--32695-0-10968-2505221054,business,1566,1031,YYZ,DFW,2025-05-22 08:20:00,2025-05-22 10:54:00,0,Air Canada,Air Canada,True,0.342603,3.57
18467-2505221329--32573-0-10968-2505221609,business,527,1993,YYZ,DFW,2025-05-22 13:29:00,2025-05-22 16:09:00,0,American Airlines,American Airlines,True,0.999,3.67
18467-2505221720--32573-0-10968-2505222000,business,527,1111,YYZ,DFW,2025-05-22 17:20:00,2025-05-22 20:00:00,0,American Airlines,American Airlines,True,0.783404,3.67
18467-2505220645--32573-0-10968-2505220925,business,527,1169,YYZ,DFW,2025-05-22 06:45:00,2025-05-22 09:25:00,0,American Airlines,American Airlines,True,0.601288,3.67
18467-2505220815--32695-1-10968-2505221324,business,1110,503,YYZ,ORD,2025-05-22 08:15:00,2025-05-22 09:10:00,1,Air Canada,Air Canada,True,0.260953,1.92
18467-2505220815--32695-1-10968-2505221324,business,1110,5186,ORD,DFW,2025-05-22 10:45:00,2025-05-22 13:24:00,1,Air Canada,United Airlines,True,0.260953,2.65
18467-2505221300--32695-1-10968-2505221858,business,868,5588,YYZ,ORD,2025-05-22 13:00:00,2025-05-22 14:01:00,1,Air Canada,Republic Airline United Express,True,0.291362,2.02
18467-2505221300--32695-1-10968-2505221858,business,868,4235,ORD,DFW,2025-05-22 16:20:00,2025-05-22 18:58:00,1,Air Canada,United Airlines,True,0.291362,2.63
18467-2505221630--32695-1-10968-2505222245,business,1110,8909,YYZ,ORD,2025-05-22 16:30:00,2025-05-22 17:24:00,1,Air Canada,Jazz Aviation,True,0.227689,1.9
18467-2505221630--32695-1-10968-2505222245,business,1110,5521,ORD,DFW,2025-05-22 20:06:00,2025-05-22 22:45:00,1,Air Canada,United Airlines,True,0.227689,2.65
18467-2505220900--32695-1-10968-2505221522,business,868,5143,YYZ,ORD,2025-05-22 09:00:00,2025-05-22 09:59:00,1,Air Canada,United Airlines,True,0.296038,1.98
18467-2505220900--32695-1-10968-2505221522,business,868,4854,ORD,DFW,2025-05-22 12:45:00,2025-05-22 15:22:00,1,Air Canada,United Airlines,True,0.296038,2.62
18467-2505220700--32695-1-10968-2505221324,business,620,5141,YYZ,ORD,2025-05-22 07:00:00,2025-05-22 07:59:00,1,Air Canada,United Airlines,True,0.358586,1.98
18467-2505220700--32695-1-10968-2505221324,business,620,5186,ORD,DFW,2025-05-22 10:45:00,2025-05-22 13:24:00,1,Air Canada,United Airlines,True,0.358586,2.65
18467-2505221640--31722-0-10968-2505221914,first,596,8156,YYZ,DFW,2025-05-22 16:40:00,2025-05-22 19:14:00,0,United Airlines,Air Canada,True,0.999,3.57
18467-2505220820--31722-0-10968-2505221054,first,1558,8169,YYZ,DFW,2025-05-22 08:20:00,2025-05-22 10:54:00,0,United Airlines,Air Canada,True,0.391441,3.57
18467-2505221510--32573-1-10968-2505221928,first,953,3608,YYZ,ORD,2025-05-22 15:10:00,2025-05-22 16:05:00,1,American Airlines,Envoy Air,True,0.289926,1.92
18467-2505221510--32573-1-10968-2505221928,first,953,2124,ORD,DFW,2025-05-22 16:45:00,2025-05-22 19:28:00,1,American Airlines,American Airlines,True,0.289926,2.72
18467-2505221100--31722-1-10968-2505221522,first,747,3499,YYZ,ORD,2025-05-22 11:00:00,2025-05-22 12:01:00,1,United Airlines,Republic Airline United Express,True,0.328671,2.02
18467-2505221100--31722-1-10968-2505221522,first,747,2290,ORD,DFW,2025-05-22 12:45:00,2025-05-22 15:22:00,1,United Airlines,United Airlines,True,0.328671,2.62
18467-2505220700--31722-1-10968-2505221124,first,618,490,YYZ,ORD,2025-05-22 07:00:00,2025-05-22 07:59:00,1,United Airlines,United Airlines,True,0.45686,1.98
18467-2505220700--31722-1-10968-2505221124,first,618,1297,ORD,DFW,2025-05-22 08:45:00,2025-05-22 11:24:00,1,United Airlines,United Airlines,True,0.45686,2.65
18467-2505221315--32573-1-10968-2505221739,first,824,3606,YYZ,ORD,2025-05-22 13:15:00,2025-05-22 14:10:00,1,American Airlines,Envoy Air,True,0.307563,1.92
18467-2505221315--32573-1-10968-2505221739,first,824,2257,ORD,DFW,2025-05-22 15:00:00,2025-05-22 17:39:00,1,American Airlines,American Airlines,True,0.307563,2.65
18467-2505220900--31722-1-10968-2505221324,first,739,1538,YYZ,ORD,2025-05-22 09:00:00,2025-05-22 09:59:00,1,United Airlines,United Airlines,True,0.301811,1.98
18467-2505220900--31722-1-10968-2505221324,first,739,1491,ORD,DFW,2025-05-22 10:45:00,2025-05-22 13:24:00,1,United Airlines,United Airlines,True,0.301811,2.65
18467-2505221320--32385-1-10910-2505221752,first,997,2710,YYZ,ATL,2025-05-22 13:20:00,2025-05-22 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.283946,2.37
"18390-2505230910--31954,-31825-3-10968-2505232154",economy,439,2219,YTZ,YOW,2025-05-23 09:10:00,2025-05-23 10:09:00,3,Porter Airlines,Porter Airlines Inc,True,0.590508,0.98
"18390-2505230700--31954,-31825-3-10968-2505232154",economy,439,2205,YTZ,YOW,2025-05-23 07:00:00,2025-05-23 07:59:00,3,Porter Airlines,Porter Airlines Inc,True,0.394254,0.98
18467-2505231320--32385-1-10910-2505231752,premium_economy,645,2710,YYZ,ATL,2025-05-23 13:20:00,2025-05-23 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.752385,2.37
18467-2505230745--32385-1-10968-2505231224,premium_economy,581,2988,YYZ,ATL,2025-05-23 07:45:00,2025-05-23 10:10:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.42
18467-2505230745--32385-1-10968-2505231224,premium_economy,581,414,ATL,DFW,2025-05-23 11:00:00,2025-05-23 12:24:00,1,Delta Air Lines,Delta Air Lines,True,0.999,2.4
18467-2505230600--32385-1-10910-2505231119,premium_economy,608,2662,YYZ,ATL,2025-05-23 06:00:00,2025-05-23 08:30:00,1,Delta Air Lines,Delta Air Lines,True,0.529876,2.5
18467-2505231320--32385-1-10968-2505231841,premium_economy,581,2710,YYZ,ATL,2025-05-23 13:20:00,2025-05-23 15:42:00,1,Delta Air Lines,Delta Air Lines,True,0.623344,2.37
18467-2505231320--32385-1-10968-2505231841,premium_economy,581,436,ATL,DFW,2025-05-23 17:15:00,2025-05-23 18:41:00,1,Delta Air Lines,Delta Air Lines,True,0.623344,2.43
18467-2505231130--32385-1-10968-2505231656,premium_economy,581,2835,YYZ,ATL,2025-05-23 11:30:00,2025-05-23 13:55:00,1,Delta Air Lines,Delta Air Lines,True,0.88067,2.42
18467-2505231130--32385-1-10968-2505231656,premium_economy,581,374,ATL,DFW,2025-05-23 15:30:00,2025-05-23 16:56:00,1,Delta Air Lines,Delta Air Lines,True,0.88067,2.43
18467-2505231812--32385-1-10910-2505232340,premium_economy,581,2714,YYZ,ATL,2025-05-23 18:12:00,2025-05-23 20:32:00,1,Delta Air Lines,Delta Air Lines,True,0.580363,2.33
