itinerary_id,stop_count,duration_in_hours,one_way_price_candollar,cabin_class_id,operating_airline_id,marketing_airline_id
18467-2601141940--31722-0-10968-2601142222,0,3.7,842,cc4,al3,al15
18467-2601140700--31722-1-10968-2601141132,1,1.92,1580,cc4,al15,al15
18467-2601140700--31722-1-10968-2601141132,1,2.53,1580,cc4,al15,al15
18467-2601141100--31722-1-10968-2601141554,1,1.98,1580,cc4,al12,al15
18467-2601141100--31722-1-10968-2601141554,1,2.57,1580,cc4,al15,al15
18467-2601141730--31722-1-10968-2601142224,1,1.98,1580,cc4,al12,al15
18467-2601141730--31722-1-10968-2601142224,1,2.57,1580,cc4,al15,al15
18467-2601141000--31722-1-10968-2601141554,1,1.97,1071,cc4,al8,al15
18467-2601141000--31722-1-10968-2601141554,1,2.57,1071,cc4,al15,al15
18467-2601151400--32695-0-10968-2601151642,0,3.7,598,cc3,al3,al3
18467-2601151940--32695-0-10968-2601152222,0,3.7,598,cc3,al3,al3
18467-2601151400--32695-1-10968-2601151826,1,1.85,1110,cc3,al3,al3
18467-2601151400--32695-1-10968-2601151826,1,2.57,1110,cc3,al15,al3
18467-2601150700--32695-1-10968-2601151132,1,1.92,1588,cc3,al15,al3
18467-2601150700--32695-1-10968-2601151132,1,2.53,1588,cc3,al15,al3
18467-2601151730--32695-1-10968-2601152224,1,1.98,1588,cc3,al12,al3
18467-2601151730--32695-1-10968-2601152224,1,2.57,1588,cc3,al15,al3
18467-2601151100--32695-1-10968-2601151554,1,1.98,1588,cc3,al12,al3
18467-2601151100--32695-1-10968-2601151554,1,2.57,1588,cc3,al15,al3
18467-2601151000--32695-1-10968-2601151554,1,1.97,1110,cc3,al8,al3
18467-2601151000--32695-1-10968-2601151554,1,2.57,1110,cc3,al15,al3
18467-2601151200--32695-1-10968-2601151826,1,1.85,1110,cc3,al3,al3
18467-2601151200--32695-1-10968-2601151826,1,2.57,1110,cc3,al15,al3
18390-2601151525--32695-1-10968-2601152224,1,1.25,968,cc3,al8,al3
18390-2601151525--32695-1-10968-2601152224,1,4.57,968,cc3,al8,al3
18467-2601151400--32695-1-10968-2601152224,1,1.85,868,cc3,al3,al3
18467-2601151400--32695-1-10968-2601152224,1,2.57,868,cc3,al15,al3
18467-2601151400--31722-0-10968-2601151642,0,3.7,596,cc4,al3,al15
18467-2601151940--31722-0-10968-2601152222,0,3.7,596,cc4,al3,al15
18467-2601151400--31722-1-10968-2601151826,1,1.85,1071,cc4,al3,al15
18467-2601151400--31722-1-10968-2601151826,1,2.57,1071,cc4,al15,al15
18467-2601150700--31722-1-10968-2601151132,1,1.92,1580,cc4,al15,al15
18467-2601150700--31722-1-10968-2601151132,1,2.53,1580,cc4,al15,al15
18467-2601151730--31722-1-10968-2601152224,1,1.98,1580,cc4,al12,al15
18467-2601151730--31722-1-10968-2601152224,1,2.57,1580,cc4,al15,al15
18467-2601151000--31722-1-10968-2601151554,1,1.97,1071,cc4,al8,al15
18467-2601151000--31722-1-10968-2601151554,1,2.57,1071,cc4,al15,al15
18467-2601151200--31722-1-10968-2601151826,1,1.85,1071,cc4,al3,al15
18467-2601151200--31722-1-10968-2601151826,1,2.57,1071,cc4,al15,al15
18467-2601161400--32695-0-10968-2601161642,0,3.7,598,cc3,al3,al3
18467-2601161940--32695-0-10968-2601162222,0,3.7,598,cc3,al3,al3
18467-2601161400--32695-1-10968-2601161826,1,1.85,1110,cc3,al3,al3
18467-2601161400--32695-1-10968-2601161826,1,2.57,1110,cc3,al15,al3
18467-2601160700--32695-1-10968-2601161132,1,1.92,1588,cc3,al15,al3
18467-2601160700--32695-1-10968-2601161132,1,2.53,1588,cc3,al15,al3
18467-2601161730--32695-1-10968-2601162224,1,1.98,1588,cc3,al12,al3
18467-2601161730--32695-1-10968-2601162224,1,2.57,1588,cc3,al15,al3
18467-2601161100--32695-1-10968-2601161554,1,1.98,1588,cc3,al12,al3
18467-2601161100--32695-1-10968-2601161554,1,2.57,1588,cc3,al15,al3
18467-2601161000--32695-1-10968-2601161554,1,1.97,1110,cc3,al8,al3
18467-2601161000--32695-1-10968-2601161554,1,2.57,1110,cc3,al15,al3
18467-2601161200--32695-1-10968-2601161826,1,1.85,1110,cc3,al3,al3
18467-2601161200--32695-1-10968-2601161826,1,2.57,1110,cc3,al15,al3
18390-2601161525--32695-1-10968-2601162224,1,1.25,968,cc3,al8,al3
18390-2601161525--32695-1-10968-2601162224,1,4.57,968,cc3,al8,al3
18467-2601161400--32695-1-10968-2601162224,1,1.85,868,cc3,al3,al3
18467-2601161400--32695-1-10968-2601162224,1,2.57,868,cc3,al15,al3
18467-2601161400--31722-0-10968-2601161642,0,3.7,596,cc4,al3,al15
18467-2601161940--31722-0-10968-2601162222,0,3.7,596,cc4,al3,al15
18467-2601161400--31722-1-10968-2601161826,1,1.85,1071,cc4,al3,al15
18467-2601161400--31722-1-10968-2601161826,1,2.57,1071,cc4,al15,al15
18467-2601160700--31722-1-10968-2601161132,1,1.92,1580,cc4,al15,al15
18467-2601160700--31722-1-10968-2601161132,1,2.53,1580,cc4,al15,al15
18467-2601161730--31722-1-10968-2601162224,1,1.98,1580,cc4,al12,al15
18467-2601161730--31722-1-10968-2601162224,1,2.57,1580,cc4,al15,al15
18467-2601161000--31722-1-10968-2601161554,1,1.97,1071,cc4,al8,al15
18467-2601161000--31722-1-10968-2601161554,1,2.57,1071,cc4,al15,al15
18467-2601161200--31722-1-10968-2601161826,1,1.85,1071,cc4,al3,al15
18467-2601161200--31722-1-10968-2601161826,1,2.57,1071,cc4,al15,al15
18467-2601171400--31722-0-10968-2601171642,0,3.7,427,cc1,al3,al15
18467-2601171940--31722-0-10968-2601172222,0,3.7,427,cc1,al3,al15
18467-2601171400--31722-1-10968-2601171826,1,1.85,1618,cc1,al3,al15
18467-2601171400--31722-1-10968-2601171826,1,2.57,1618,cc1,al15,al15
18467-2601170700--31722-1-10968-2601171132,1,1.92,1618,cc1,al15,al15
18467-2601170700--31722-1-10968-2601171132,1,2.53,1618,cc1,al15,al15
18467-2601171730--31722-1-10968-2601172224,1,1.98,1618,cc1,al12,al15
18467-2601171730--31722-1-10968-2601172224,1,2.57,1618,cc1,al15,al15
18467-2601171400--32695-0-10968-2601171642,0,3.7,598,cc3,al3,al3
18467-2601171940--32695-0-10968-2601172222,0,3.7,598,cc3,al3,al3
18467-2601171400--32695-1-10968-2601171826,1,1.85,1965,cc3,al3,al3
18467-2601171400--32695-1-10968-2601171826,1,2.57,1965,cc3,al15,al3
18467-2601170700--32695-1-10968-2601171132,1,1.92,1965,cc3,al15,al3
18467-2601170700--32695-1-10968-2601171132,1,2.53,1965,cc3,al15,al3
18467-2601171100--32695-1-10968-2601171554,1,1.98,1965,cc3,al12,al3
18467-2601171100--32695-1-10968-2601171554,1,2.57,1965,cc3,al15,al3
18467-2601171730--32695-1-10968-2601172224,1,1.98,1965,cc3,al12,al3
18467-2601171730--32695-1-10968-2601172224,1,2.57,1965,cc3,al15,al3
18467-2601171000--32695-1-10968-2601171554,1,1.97,1965,cc3,al8,al3
18467-2601171000--32695-1-10968-2601171554,1,2.57,1965,cc3,al15,al3
18390-2601171525--32695-1-10968-2601172224,1,1.25,968,cc3,al8,al3
18390-2601171525--32695-1-10968-2601172224,1,4.57,968,cc3,al8,al3
18467-2601171500--32695-1-10968-2601172224,1,1.3,1095,cc3,al3,al3
18467-2601171500--32695-1-10968-2601172224,1,4.57,1095,cc3,al8,al3
18467-2601171400--32695-1-10968-2601172224,1,1.3,1095,cc3,al3,al3
18467-2601171400--32695-1-10968-2601172224,1,4.57,1095,cc3,al8,al3
18467-2601171400--31722-0-10968-2601171642,0,3.7,596,cc4,al3,al15
18467-2601171940--31722-0-10968-2601172222,0,3.7,596,cc4,al3,al15
18467-2601171400--31722-1-10968-2601171826,1,1.85,1955,cc4,al3,al15
18467-2601171400--31722-1-10968-2601171826,1,2.57,1955,cc4,al15,al15
18467-2601170700--31722-1-10968-2601171132,1,1.92,1955,cc4,al15,al15
18467-2601170700--31722-1-10968-2601171132,1,2.53,1955,cc4,al15,al15
18467-2601171730--31722-1-10968-2601172224,1,1.98,1955,cc4,al12,al15
18467-2601171730--31722-1-10968-2601172224,1,2.57,1955,cc4,al15,al15
18467-2601181940--32695-0-10968-2601182222,0,3.7,846,cc3,al3,al3
18467-2601181400--32695-0-10968-2601181642,0,3.7,1088,cc3,al3,al3
18467-2601181400--32695-1-10968-2601181826,1,1.85,1965,cc3,al3,al3
18467-2601181400--32695-1-10968-2601181826,1,2.57,1965,cc3,al15,al3
18467-2601180700--32695-1-10968-2601181132,1,1.92,1965,cc3,al15,al3
18467-2601180700--32695-1-10968-2601181132,1,2.53,1965,cc3,al15,al3
18467-2601181100--32695-1-10968-2601181554,1,1.98,1965,cc3,al12,al3
18467-2601181100--32695-1-10968-2601181554,1,2.57,1965,cc3,al15,al3
18467-2601181730--32695-1-10968-2601182224,1,1.98,1965,cc3,al12,al3
18467-2601181730--32695-1-10968-2601182224,1,2.57,1965,cc3,al15,al3
18467-2601181000--32695-1-10968-2601181554,1,1.97,1965,cc3,al8,al3
18467-2601181000--32695-1-10968-2601181554,1,2.57,1965,cc3,al15,al3
18467-2601181200--32695-1-10968-2601181826,1,1.85,1965,cc3,al3,al3
18467-2601181200--32695-1-10968-2601181826,1,2.57,1965,cc3,al15,al3
18467-2601180900--32695-1-10968-2601181554,1,1.92,1965,cc3,al15,al3
18467-2601180900--32695-1-10968-2601181554,1,2.57,1965,cc3,al15,al3
18390-2601181525--32695-1-10968-2601182224,1,1.25,1216,cc3,al8,al3
18390-2601181525--32695-1-10968-2601182224,1,4.57,1216,cc3,al8,al3
18467-2601181940--31722-0-10968-2601182222,0,3.7,842,cc4,al3,al15
18467-2601181400--31722-0-10968-2601181642,0,3.7,1049,cc4,al3,al15
18467-2601181400--31722-1-10968-2601181826,1,1.85,1955,cc4,al3,al15
18467-2601181400--31722-1-10968-2601181826,1,2.57,1955,cc4,al15,al15
18467-2601180700--31722-1-10968-2601181132,1,1.92,1955,cc4,al15,al15
18467-2601180700--31722-1-10968-2601181132,1,2.53,1955,cc4,al15,al15
18467-2601181730--31722-1-10968-2601182224,1,1.98,1955,cc4,al12,al15
18467-2601181730--31722-1-10968-2601182224,1,2.57,1955,cc4,al15,al15
18467-2601191940--32695-0-10968-2601192222,0,3.7,430,cc1,al3,al3
18467-2601191940--31722-0-10968-2601192222,0,3.7,427,cc1,al3,al15
18467-2601191400--32695-0-10968-2601191642,0,3.7,542,cc1,al3,al3
18467-2601191400--31722-0-10968-2601191642,0,3.7,540,cc1,al3,al15
18467-2601191400--31722-1-10968-2601191826,1,1.85,1618,cc1,al3,al15
18467-2601191400--31722-1-10968-2601191826,1,2.57,1618,cc1,al15,al15
18467-2601190700--31722-1-10968-2601191132,1,1.92,1618,cc1,al15,al15
18467-2601190700--31722-1-10968-2601191132,1,2.53,1618,cc1,al15,al15
18390-2601191525--32695-1-10968-2601192224,1,1.25,607,cc1,al8,al3
18390-2601191525--32695-1-10968-2601192224,1,4.57,607,cc1,al8,al3
18467-2601191500--32695-1-10968-2601192224,1,1.3,493,cc1,al3,al3
18467-2601191500--32695-1-10968-2601192224,1,4.57,493,cc1,al8,al3
18467-2601191400--32695-1-10968-2601192224,1,1.3,616,cc1,al3,al3
18467-2601191400--32695-1-10968-2601192224,1,4.57,616,cc1,al8,al3
18467-2601191400--32695-0-10968-2601191642,0,3.7,846,cc3,al3,al3
18467-2601191940--32695-0-10968-2601192222,0,3.7,1088,cc3,al3,al3
18390-2601191525--32695-1-10968-2601192224,1,1.25,1457,cc3,al8,al3
18390-2601191525--32695-1-10968-2601192224,1,4.57,1457,cc3,al8,al3
18467-2601191500--32695-1-10968-2601192224,1,1.3,1950,cc3,al3,al3
18467-2601191500--32695-1-10968-2601192224,1,4.57,1950,cc3,al8,al3
18467-2601191400--32695-1-10968-2601192224,1,1.3,1950,cc3,al3,al3
18467-2601191400--32695-1-10968-2601192224,1,4.57,1950,cc3,al8,al3
18467-2601191400--31722-0-10968-2601191642,0,3.7,842,cc4,al3,al15
18467-2601191940--31722-0-10968-2601192222,0,3.7,1049,cc4,al3,al15
18467-2601191400--31722-1-10968-2601191826,1,1.85,1955,cc4,al3,al15
18467-2601191400--31722-1-10968-2601191826,1,2.57,1955,cc4,al15,al15
18467-2601190700--31722-1-10968-2601191132,1,1.92,1955,cc4,al15,al15
18467-2601190700--31722-1-10968-2601191132,1,2.53,1955,cc4,al15,al15
18467-2601191730--31722-1-10968-2601192224,1,1.98,1955,cc4,al12,al15
18467-2601191730--31722-1-10968-2601192224,1,2.57,1955,cc4,al15,al15
18467-2601201400--32695-0-10968-2601201642,0,3.7,846,cc3,al3,al3
18467-2601201940--32695-0-10968-2601202222,0,3.7,846,cc3,al3,al3
18390-2601201525--32695-1-10968-2601202224,1,1.25,968,cc3,al8,al3
18390-2601201525--32695-1-10968-2601202224,1,4.57,968,cc3,al8,al3
18467-2601201500--32695-1-10968-2601202224,1,1.3,1573,cc3,al3,al3
18467-2601201500--32695-1-10968-2601202224,1,4.57,1573,cc3,al8,al3
18467-2601201400--32695-1-10968-2601202224,1,1.3,1573,cc3,al3,al3
18467-2601201400--32695-1-10968-2601202224,1,4.57,1573,cc3,al8,al3
18467-2601211400--32695-0-10968-2601211642,0,3.7,598,cc3,al3,al3
18467-2601211940--32695-0-10968-2601212222,0,3.7,598,cc3,al3,al3
18390-2601211525--32695-1-10968-2601212224,1,1.25,968,cc3,al8,al3
18390-2601211525--32695-1-10968-2601212224,1,4.57,968,cc3,al8,al3
18467-2601211500--32695-1-10968-2601212224,1,1.3,1573,cc3,al3,al3
18467-2601211500--32695-1-10968-2601212224,1,4.57,1573,cc3,al8,al3
18467-2601211400--32695-1-10968-2601212224,1,1.3,1573,cc3,al3,al3
18467-2601211400--32695-1-10968-2601212224,1,4.57,1573,cc3,al8,al3
18467-2601221400--32695-0-10968-2601221642,0,3.7,598,cc3,al3,al3
18467-2601221940--32695-0-10968-2601222222,0,3.7,598,cc3,al3,al3
18390-2601221525--32695-1-10968-2601222224,1,1.25,968,cc3,al8,al3
18390-2601221525--32695-1-10968-2601222224,1,4.57,968,cc3,al8,al3
18467-2601221500--32695-1-10968-2601222224,1,1.3,1573,cc3,al3,al3
18467-2601221500--32695-1-10968-2601222224,1,4.57,1573,cc3,al8,al3
18467-2601221400--32695-1-10968-2601222224,1,1.3,1573,cc3,al3,al3
18467-2601221400--32695-1-10968-2601222224,1,4.57,1573,cc3,al8,al3
18467-2601231400--32695-0-10968-2601231642,0,3.7,598,cc3,al3,al3
18467-2601231940--32695-0-10968-2601232222,0,3.7,598,cc3,al3,al3
18390-2601231525--32695-1-10968-2601232224,1,1.25,968,cc3,al8,al3
18390-2601231525--32695-1-10968-2601232224,1,4.57,968,cc3,al8,al3
18467-2601231500--32695-1-10968-2601232224,1,1.3,1573,cc3,al3,al3
18467-2601231500--32695-1-10968-2601232224,1,4.57,1573,cc3,al8,al3
18467-2601231400--32695-1-10968-2601232224,1,1.3,1573,cc3,al3,al3
18467-2601231400--32695-1-10968-2601232224,1,4.57,1573,cc3,al8,al3
18467-2601241400--32695-0-10968-2601241642,0,3.7,598,cc3,al3,al3
18467-2601241940--32695-0-10968-2601242222,0,3.7,598,cc3,al3,al3
18390-2601241525--32695-1-10968-2601242224,1,1.25,968,cc3,al8,al3
18390-2601241525--32695-1-10968-2601242224,1,4.57,968,cc3,al8,al3
18467-2601241500--32695-1-10968-2601242224,1,1.3,1573,cc3,al3,al3
18467-2601241500--32695-1-10968-2601242224,1,4.57,1573,cc3,al8,al3
18467-2601241400--32695-1-10968-2601242224,1,1.3,1095,cc3,al3,al3
18467-2601241400--32695-1-10968-2601242224,1,4.57,1095,cc3,al8,al3
18467-2601251400--32695-0-10968-2601251642,0,3.7,846,cc3,al3,al3
18467-2601251940--32695-0-10968-2601252222,0,3.7,846,cc3,al3,al3
18390-2601251525--32695-1-10968-2601252224,1,1.25,1081,cc3,al8,al3
18390-2601251525--32695-1-10968-2601252224,1,4.57,1081,cc3,al8,al3
18467-2601251500--32695-1-10968-2601252224,1,1.3,1573,cc3,al3,al3
18467-2601251500--32695-1-10968-2601252224,1,4.57,1573,cc3,al8,al3
18467-2601251400--32695-1-10968-2601252224,1,1.3,1573,cc3,al3,al3
18467-2601251400--32695-1-10968-2601252224,1,4.57,1573,cc3,al8,al3
18467-2601261940--32695-0-10968-2601262222,0,3.7,430,cc1,al3,al3
18467-2601261400--32695-0-10968-2601261642,0,3.7,486,cc1,al3,al3
18390-2601261525--32695-1-10968-2601262224,1,1.25,541,cc1,al8,al3
18390-2601261525--32695-1-10968-2601262224,1,4.57,541,cc1,al8,al3
18467-2601261500--32695-1-10968-2601262224,1,1.3,437,cc1,al3,al3
18467-2601261500--32695-1-10968-2601262224,1,4.57,437,cc1,al8,al3
18467-2601261400--32695-1-10968-2601262224,1,1.3,550,cc1,al3,al3
18467-2601261400--32695-1-10968-2601262224,1,4.57,550,cc1,al8,al3
18467-2601261400--32695-0-10968-2601261642,0,3.7,846,cc3,al3,al3
18467-2601261940--32695-0-10968-2601262222,0,3.7,846,cc3,al3,al3
18390-2601261525--32695-1-10968-2601262224,1,1.25,1216,cc3,al8,al3
18390-2601261525--32695-1-10968-2601262224,1,4.57,1216,cc3,al8,al3
18467-2601261500--32695-1-10968-2601262224,1,1.3,1573,cc3,al3,al3
18467-2601261500--32695-1-10968-2601262224,1,4.57,1573,cc3,al8,al3
18467-2601261400--32695-1-10968-2601262224,1,1.3,1573,cc3,al3,al3
18467-2601261400--32695-1-10968-2601262224,1,4.57,1573,cc3,al8,al3
18467-2601271940--32695-0-10968-2601272222,0,3.7,598,cc3,al3,al3
18467-2601271400--32695-0-10968-2601271642,0,3.7,846,cc3,al3,al3
18390-2601271525--32695-1-10968-2601272224,1,1.25,968,cc3,al8,al3
18390-2601271525--32695-1-10968-2601272224,1,4.57,968,cc3,al8,al3
18467-2601271500--32695-1-10968-2601272224,1,1.3,1573,cc3,al3,al3
18467-2601271500--32695-1-10968-2601272224,1,4.57,1573,cc3,al8,al3
18467-2601271400--32695-1-10968-2601272224,1,1.3,1573,cc3,al3,al3
18467-2601271400--32695-1-10968-2601272224,1,4.57,1573,cc3,al8,al3
18467-2601281400--32695-0-10968-2601281642,0,3.7,598,cc3,al3,al3
18467-2601281940--32695-0-10968-2601282222,0,3.7,598,cc3,al3,al3
18390-2601281525--32695-1-10968-2601282224,1,1.25,968,cc3,al8,al3
18390-2601281525--32695-1-10968-2601282224,1,4.57,968,cc3,al8,al3
18467-2601281500--32695-1-10968-2601282224,1,1.3,1573,cc3,al3,al3
18467-2601281500--32695-1-10968-2601282224,1,4.57,1573,cc3,al8,al3
18467-2601281400--32695-1-10968-2601282224,1,1.3,1573,cc3,al3,al3
18467-2601281400--32695-1-10968-2601282224,1,4.57,1573,cc3,al8,al3
18467-2601291400--32695-0-10968-2601291642,0,3.7,598,cc3,al3,al3
18467-2601291940--32695-0-10968-2601292222,0,3.7,598,cc3,al3,al3
18390-2601291525--32695-1-10968-2601292224,1,1.25,968,cc3,al8,al3
18390-2601291525--32695-1-10968-2601292224,1,4.57,968,cc3,al8,al3
18467-2601291500--32695-1-10968-2601292224,1,1.3,1573,cc3,al3,al3
18467-2601291500--32695-1-10968-2601292224,1,4.57,1573,cc3,al8,al3
18467-2601291400--32695-1-10968-2601292224,1,1.3,1573,cc3,al3,al3
18467-2601291400--32695-1-10968-2601292224,1,4.57,1573,cc3,al8,al3
18467-2601301400--32695-0-10968-2601301642,0,3.7,598,cc3,al3,al3
18467-2601301940--32695-0-10968-2601302222,0,3.7,598,cc3,al3,al3
18390-2601301525--32695-1-10968-2601302224,1,1.25,968,cc3,al8,al3
18390-2601301525--32695-1-10968-2601302224,1,4.57,968,cc3,al8,al3
18467-2601301500--32695-1-10968-2601302224,1,1.3,1573,cc3,al3,al3
18467-2601301500--32695-1-10968-2601302224,1,4.57,1573,cc3,al8,al3
18467-2601301400--32695-1-10968-2601302224,1,1.3,1573,cc3,al3,al3
18467-2601301400--32695-1-10968-2601302224,1,4.57,1573,cc3,al8,al3
18467-2601311400--32695-0-10968-2601311642,0,3.7,598,cc3,al3,al3
18467-2601311940--32695-0-10968-2601312222,0,3.7,598,cc3,al3,al3
18390-2601311525--32695-1-10968-2601312224,1,1.25,968,cc3,al8,al3
18390-2601311525--32695-1-10968-2601312224,1,4.57,968,cc3,al8,al3
18467-2601311500--32695-1-10968-2601312224,1,1.3,1573,cc3,al3,al3
18467-2601311500--32695-1-10968-2601312224,1,4.57,1573,cc3,al8,al3
18467-2601311400--32695-1-10968-2601312224,1,1.3,1095,cc3,al3,al3
18467-2601311400--32695-1-10968-2601312224,1,4.57,1095,cc3,al8,al3
18467-2507011640--31722-0-10968-2507011902,0,3.37,427,cc1,al3,al15
18467-2507010820--31722-0-10968-2507011042,0,3.37,427,cc1,al3,al15
18467-2507012000--31722-0-10968-2507012222,0,3.37,427,cc1,al3,al15
18467-2507011330--32573-0-10968-2507011555,0,3.42,484,cc1,al2,al2
18467-2507010659--32573-0-10968-2507010924,0,3.42,427,cc1,al2,al2
18467-2507011145--32573-1-10968-2507011545,1,1.92,449,cc1,al5,al2
18467-2507011145--32573-1-10968-2507011545,1,2.5,449,cc1,al2,al2
18467-2507010815--31722-1-10968-2507011320,1,1.9,449,cc1,al3,al15
18467-2507010815--31722-1-10968-2507011320,1,2.65,449,cc1,al15,al15
18467-2507010600--32385-1-10968-2507011015,1,2.33,808,cc2,al4,al4
18467-2507010600--32385-1-10968-2507011015,1,2.25,808,cc2,al4,al4
18467-2507010745--32385-1-10968-2507011215,1,2.25,808,cc2,al4,al4
18467-2507010745--32385-1-10968-2507011215,1,2.25,808,cc2,al4,al4
18467-2507011710--32385-1-10968-2507012211,1,2.28,608,cc2,al4,al4
18467-2507011710--32385-1-10968-2507012211,1,2.27,608,cc2,al4,al4
18467-2507011559--32385-2-10968-2507012211,2,2.27,608,cc2,al4,al4
18467-2507010615--32385-2-10968-2507011421,2,2.22,608,cc2,al4,al4
18467-2507010820--32695-0-10968-2507011042,0,3.37,846,cc3,al3,al3
18467-2507011640--32695-0-10968-2507011902,0,3.37,846,cc3,al3,al3
18467-2507010659--32573-0-10968-2507010924,0,3.42,556,cc3,al2,al2
18467-2507011735--32573-0-10968-2507012000,0,3.42,802,cc3,al2,al2
18467-2507011330--32573-0-10968-2507011555,0,3.42,1161,cc3,al2,al2
18467-2507011715--32695-1-10968-2507012229,1,2.0,620,cc3,al15,al3
18467-2507011715--32695-1-10968-2507012229,1,2.65,620,cc3,al15,al3
18467-2507011000--32695-1-10968-2507011522,1,1.88,733,cc3,al8,al3
18467-2507011000--32695-1-10968-2507011522,1,2.62,733,cc3,al15,al3
18467-2507011300--32695-1-10968-2507011858,1,2.02,620,cc3,al12,al3
18467-2507011300--32695-1-10968-2507011858,1,2.63,620,cc3,al15,al3
18467-2507010900--32695-1-10968-2507011522,1,1.98,620,cc3,al15,al3
18467-2507010900--32695-1-10968-2507011522,1,2.62,620,cc3,al15,al3
18467-2507010815--32695-1-10968-2507011522,1,1.9,620,cc3,al3,al3
18467-2507010815--32695-1-10968-2507011522,1,2.62,620,cc3,al15,al3
18467-2507011640--31722-0-10968-2507011902,0,3.37,842,cc4,al3,al15
18467-2507010820--31722-0-10968-2507011042,0,3.37,842,cc4,al3,al15
18467-2507011325--32573-1-10968-2507011734,1,1.92,578,cc4,al5,al2
18467-2507011325--32573-1-10968-2507011734,1,2.4,578,cc4,al2,al2
18467-2507011100--31722-1-10968-2507011522,1,2.02,618,cc4,al12,al15
18467-2507011100--31722-1-10968-2507011522,1,2.62,618,cc4,al15,al15
18467-2507010700--31722-1-10968-2507011124,1,1.98,618,cc4,al15,al15
18467-2507010700--31722-1-10968-2507011124,1,2.65,618,cc4,al15,al15
18467-2507010635--32573-1-10968-2507011112,1,1.92,607,cc4,al5,al2
18467-2507010635--32573-1-10968-2507011112,1,2.63,607,cc4,al2,al2
18467-2507011145--32573-1-10968-2507011734,1,1.92,578,cc4,al5,al2
18467-2507011145--32573-1-10968-2507011734,1,2.4,578,cc4,al2,al2
18467-2507020820--31722-0-10968-2507021042,0,3.37,427,cc1,al3,al15
18467-2507021330--32573-0-10968-2507021555,0,3.42,427,cc1,al2,al2
18467-2507021735--32573-0-10968-2507022000,0,3.42,427,cc1,al2,al2
18467-2507020659--32573-0-10968-2507020924,0,3.42,427,cc1,al2,al2
18467-2507020815--31722-1-10968-2507021320,1,1.9,449,cc1,al3,al15
18467-2507020815--31722-1-10968-2507021320,1,2.65,449,cc1,al15,al15
18467-2507021145--32573-1-10968-2507021830,1,1.92,449,cc1,al5,al2
18467-2507021145--32573-1-10968-2507021830,1,2.5,449,cc1,al2,al2
18467-2507020600--32385-1-10968-2507021015,1,2.33,608,cc2,al4,al4
18467-2507020600--32385-1-10968-2507021015,1,2.25,608,cc2,al4,al4
18467-2507020745--32385-1-10968-2507021215,1,2.25,608,cc2,al4,al4
18467-2507020745--32385-1-10968-2507021215,1,2.25,608,cc2,al4,al4
18467-2507021855--32385-1-10910-2507022338,1,2.35,608,cc2,al4,al4
18467-2507021855--32385-1-10968-2507030001,1,2.35,608,cc2,al4,al4
18467-2507021855--32385-1-10968-2507030001,1,2.27,608,cc2,al4,al4
