itinerary_id,cabin_class,price_formatted,flight_number,origin_airport,destination_airport,departure_time,arrival_time,stop_count,marketing_airline,operating_airline,is_self_transfer,score,duration_in_hours
18467-2511161130--32385-1-10968-2511161647,premium_economy,"C$1,196",374,ATL,DFW,2025-11-16T15:30:00,2025-11-16T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.434669,2.28
18467-2511160615--32385-1-10968-2511161215,premium_economy,C$608,2662,YYZ,ATL,2025-11-16T06:15:00,2025-11-16T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.409735,2.33
18467-2511160615--32385-1-10968-2511161215,premium_economy,C$608,414,ATL,DFW,2025-11-16T11:00:00,2025-11-16T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.409735,2.25
18467-2511161400--32695-0-10968-2511161642,business,C$846,1031,YYZ,DFW,2025-11-16T14:00:00,2025-11-16T16:42:00,0,Air Canada,Air Canada,False,0.482013,3.7
18467-2511161940--32695-0-10968-2511162222,business,C$846,1033,YYZ,DFW,2025-11-16T19:40:00,2025-11-16T22:22:00,0,Air Canada,Air Canada,False,0.443668,3.7
18467-2511161820--32573-0-10968-2511162105,business,C$583,1111,YYZ,DFW,2025-11-16T18:20:00,2025-11-16T21:05:00,0,American Airlines,American Airlines,False,0.999,3.75
18467-2511161415--32573-0-10968-2511161705,business,C$695,3993,YYZ,DFW,2025-11-16T14:15:00,2025-11-16T17:05:00,0,American Airlines,Envoy Air,False,0.666708,3.83
18467-2511160754--32573-0-10968-2511161054,business,C$583,1169,YYZ,DFW,2025-11-16T07:54:00,2025-11-16T10:54:00,0,American Airlines,American Airlines,False,0.84112,4.0
18467-2511160900--32695-1-10968-2511161311,business,"C$1,587",5143,YYZ,ORD,2025-11-16T09:00:00,2025-11-16T09:55:00,1,Air Canada,United Airlines,False,0.322091,1.92
18467-2511160900--32695-1-10968-2511161311,business,"C$1,587",3658,ORD,DFW,2025-11-16T10:45:00,2025-11-16T13:11:00,1,Air Canada,United Airlines,False,0.322091,2.43
18467-2511161400--32695-1-10968-2511161826,business,"C$1,587",507,YYZ,ORD,2025-11-16T14:00:00,2025-11-16T14:51:00,1,Air Canada,Air Canada,False,0.291902,1.85
18467-2511161400--32695-1-10968-2511161826,business,"C$1,587",4235,ORD,DFW,2025-11-16T15:52:00,2025-11-16T18:26:00,1,Air Canada,United Airlines,False,0.291902,2.57
18467-2511160700--32695-1-10968-2511161132,business,"C$1,587",5141,YYZ,ORD,2025-11-16T07:00:00,2025-11-16T07:55:00,1,Air Canada,United Airlines,False,0.25527,1.92
18467-2511160700--32695-1-10968-2511161132,business,"C$1,587",5186,ORD,DFW,2025-11-16T09:00:00,2025-11-16T11:32:00,1,Air Canada,United Airlines,False,0.25527,2.53
18467-2511161100--32695-1-10968-2511161554,business,"C$1,587",4408,YYZ,ORD,2025-11-16T11:00:00,2025-11-16T11:59:00,1,Air Canada,Republic Airline United Express,False,0.272909,1.98
18467-2511161100--32695-1-10968-2511161554,business,"C$1,587",4854,ORD,DFW,2025-11-16T13:20:00,2025-11-16T15:54:00,1,Air Canada,United Airlines,False,0.272909,2.57
18467-2511161730--32695-1-10968-2511162224,business,"C$1,587",4990,YYZ,ORD,2025-11-16T17:30:00,2025-11-16T18:29:00,1,Air Canada,Republic Airline United Express,False,0.230607,1.98
18467-2511161730--32695-1-10968-2511162224,business,"C$1,587",5521,ORD,DFW,2025-11-16T19:50:00,2025-11-16T22:24:00,1,Air Canada,United Airlines,False,0.230607,2.57
18467-2511161400--31722-0-10968-2511161642,first,C$846,8078,YYZ,DFW,2025-11-16T14:00:00,2025-11-16T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511161940--31722-0-10968-2511162222,first,C$846,8130,YYZ,DFW,2025-11-16T19:40:00,2025-11-16T22:22:00,0,United Airlines,Air Canada,False,0.708301,3.7
18467-2511160615--32573-1-10968-2511161046,first,C$604,3524,YYZ,ORD,2025-11-16T06:15:00,2025-11-16T07:30:00,1,American Airlines,Envoy Air,False,0.598892,2.25
18467-2511160615--32573-1-10968-2511161046,first,C$604,2421,ORD,DFW,2025-11-16T08:05:00,2025-11-16T10:46:00,1,American Airlines,American Airlines,False,0.598892,2.68
18467-2511161645--32573-1-10968-2511162140,first,C$660,3608,YYZ,ORD,2025-11-16T16:45:00,2025-11-16T17:45:00,1,American Airlines,Envoy Air,False,0.451776,2.0
18467-2511161645--32573-1-10968-2511162140,first,C$660,3170,ORD,DFW,2025-11-16T18:45:00,2025-11-16T21:40:00,1,American Airlines,American Airlines,False,0.451776,2.92
18467-2511171820--32573-0-10968-2511172105,economy,C$431,1111,YYZ,DFW,2025-11-17T18:20:00,2025-11-17T21:05:00,0,American Airlines,American Airlines,False,0.858944,3.75
18467-2511171415--32573-0-10968-2511171705,economy,C$458,3993,YYZ,DFW,2025-11-17T14:15:00,2025-11-17T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511170754--32573-0-10968-2511171054,economy,C$431,1169,YYZ,DFW,2025-11-17T07:54:00,2025-11-17T10:54:00,0,American Airlines,American Airlines,False,0.721178,4.0
18467-2511171330--32385-1-10968-2511171833,economy,C$440,2710,YYZ,ATL,2025-11-17T13:30:00,2025-11-17T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.451337,2.25
18467-2511171330--32385-1-10968-2511171833,economy,C$440,436,ATL,DFW,2025-11-17T17:15:00,2025-11-17T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.451337,2.3
18467-2511171137--32573-1-10968-2511171713,economy,C$453,3604,YYZ,ORD,2025-11-17T11:37:00,2025-11-17T12:37:00,1,American Airlines,Envoy Air,False,0.450438,2.0
18467-2511171137--32573-1-10968-2511171713,economy,C$453,2999,ORD,DFW,2025-11-17T14:25:00,2025-11-17T17:13:00,1,American Airlines,American Airlines,False,0.450438,2.8
18467-2511171330--32385-1-10910-2511171749,premium_economy,C$738,2710,YYZ,ATL,2025-11-17T13:30:00,2025-11-17T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.798856,2.25
18467-2511170745--32385-1-10968-2511171215,premium_economy,C$807,2988,YYZ,ATL,2025-11-17T07:45:00,2025-11-17T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.518596,2.25
18467-2511170745--32385-1-10968-2511171215,premium_economy,C$807,414,ATL,DFW,2025-11-17T11:00:00,2025-11-17T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.518596,2.25
18467-2511171330--32385-1-10968-2511171833,premium_economy,C$608,2710,YYZ,ATL,2025-11-17T13:30:00,2025-11-17T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511171330--32385-1-10968-2511171833,premium_economy,C$608,436,ATL,DFW,2025-11-17T17:15:00,2025-11-17T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.3
18467-2511171800--32385-1-10910-2511172338,premium_economy,C$608,2714,YYZ,ATL,2025-11-17T18:00:00,2025-11-17T20:21:00,1,Delta Air Lines,Delta Air Lines,False,0.510286,2.35
18467-2511171400--32695-0-10968-2511171642,business,C$846,1031,YYZ,DFW,2025-11-17T14:00:00,2025-11-17T16:42:00,0,Air Canada,Air Canada,False,0.598764,3.7
18467-2511171940--32695-0-10968-2511172222,business,C$846,1033,YYZ,DFW,2025-11-17T19:40:00,2025-11-17T22:22:00,0,Air Canada,Air Canada,False,0.413336,3.7
18467-2511171820--32573-0-10968-2511172105,business,C$560,1111,YYZ,DFW,2025-11-17T18:20:00,2025-11-17T21:05:00,0,American Airlines,American Airlines,False,0.999,3.75
18467-2511171415--32573-0-10968-2511171705,business,C$808,3993,YYZ,DFW,2025-11-17T14:15:00,2025-11-17T17:05:00,0,American Airlines,Envoy Air,False,0.428156,3.83
18467-2511170754--32573-0-10968-2511171054,business,C$560,1169,YYZ,DFW,2025-11-17T07:54:00,2025-11-17T10:54:00,0,American Airlines,American Airlines,False,0.844763,4.0
18467-2511170900--32695-1-10968-2511171311,business,"C$1,964",5143,YYZ,ORD,2025-11-17T09:00:00,2025-11-17T09:55:00,1,Air Canada,United Airlines,False,0.271869,1.92
18467-2511170900--32695-1-10968-2511171311,business,"C$1,964",3658,ORD,DFW,2025-11-17T10:45:00,2025-11-17T13:11:00,1,Air Canada,United Airlines,False,0.271869,2.43
18467-2511171400--32695-1-10968-2511171826,business,"C$1,587",507,YYZ,ORD,2025-11-17T14:00:00,2025-11-17T14:51:00,1,Air Canada,Air Canada,False,0.268413,1.85
18467-2511171400--32695-1-10968-2511171826,business,"C$1,587",4235,ORD,DFW,2025-11-17T15:52:00,2025-11-17T18:26:00,1,Air Canada,United Airlines,False,0.268413,2.57
18467-2511170700--32695-1-10968-2511171132,business,"C$1,587",5141,YYZ,ORD,2025-11-17T07:00:00,2025-11-17T07:55:00,1,Air Canada,United Airlines,False,0.242224,1.92
18467-2511170700--32695-1-10968-2511171132,business,"C$1,587",5186,ORD,DFW,2025-11-17T09:00:00,2025-11-17T11:32:00,1,Air Canada,United Airlines,False,0.242224,2.53
18467-2511171100--32695-1-10968-2511171554,business,"C$1,587",4408,YYZ,ORD,2025-11-17T11:00:00,2025-11-17T11:59:00,1,Air Canada,Republic Airline United Express,False,0.252902,1.98
18467-2511171100--32695-1-10968-2511171554,business,"C$1,587",4854,ORD,DFW,2025-11-17T13:20:00,2025-11-17T15:54:00,1,Air Canada,United Airlines,False,0.252902,2.57
18467-2511171730--32695-1-10968-2511172224,business,"C$1,587",4990,YYZ,ORD,2025-11-17T17:30:00,2025-11-17T18:29:00,1,Air Canada,Republic Airline United Express,False,0.221025,1.98
18467-2511171730--32695-1-10968-2511172224,business,"C$1,587",5521,ORD,DFW,2025-11-17T19:50:00,2025-11-17T22:24:00,1,Air Canada,United Airlines,False,0.221025,2.57
18467-2511171400--31722-0-10968-2511171642,first,C$846,8078,YYZ,DFW,2025-11-17T14:00:00,2025-11-17T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511171940--31722-0-10968-2511172222,first,C$846,8130,YYZ,DFW,2025-11-17T19:40:00,2025-11-17T22:22:00,0,United Airlines,Air Canada,False,0.723039,3.7
18467-2511170615--32573-1-10968-2511171046,first,C$694,3524,YYZ,ORD,2025-11-17T06:15:00,2025-11-17T07:30:00,1,American Airlines,Envoy Air,False,0.499107,2.25
18467-2511170615--32573-1-10968-2511171046,first,C$694,2421,ORD,DFW,2025-11-17T08:05:00,2025-11-17T10:46:00,1,American Airlines,American Airlines,False,0.499107,2.68
18467-2511171645--32573-1-10968-2511172140,first,C$582,3608,YYZ,ORD,2025-11-17T16:45:00,2025-11-17T17:45:00,1,American Airlines,Envoy Air,False,0.618737,2.0
18467-2511171645--32573-1-10968-2511172140,first,C$582,3170,ORD,DFW,2025-11-17T18:45:00,2025-11-17T21:40:00,1,American Airlines,American Airlines,False,0.618737,2.92
18467-2511171820--32573-1-10968-2511172324,first,C$582,3610,YYZ,ORD,2025-11-17T18:20:00,2025-11-17T19:20:00,1,American Airlines,Envoy Air,False,0.58886,2.0
18467-2511171820--32573-1-10968-2511172324,first,C$582,3297,ORD,DFW,2025-11-17T20:35:00,2025-11-17T23:24:00,1,American Airlines,American Airlines,False,0.58886,2.82
18467-2511171137--32573-1-10968-2511171713,first,C$694,3604,YYZ,ORD,2025-11-17T11:37:00,2025-11-17T12:37:00,1,American Airlines,Envoy Air,False,0.434377,2.0
18467-2511171137--32573-1-10968-2511171713,first,C$694,2999,ORD,DFW,2025-11-17T14:25:00,2025-11-17T17:13:00,1,American Airlines,American Airlines,False,0.434377,2.8
18467-2511181820--32573-0-10968-2511182105,economy,C$431,1111,YYZ,DFW,2025-11-18T18:20:00,2025-11-18T21:05:00,0,American Airlines,American Airlines,False,0.776671,3.75
18467-2511181415--32573-0-10968-2511181705,economy,C$431,3993,YYZ,DFW,2025-11-18T14:15:00,2025-11-18T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511180754--32573-0-10968-2511181054,economy,C$431,1169,YYZ,DFW,2025-11-18T07:54:00,2025-11-18T10:54:00,0,American Airlines,American Airlines,False,0.617908,4.0
18467-2511181130--32385-1-10968-2511181647,economy,C$440,2835,YYZ,ATL,2025-11-18T11:30:00,2025-11-18T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.382422,2.23
18467-2511181130--32385-1-10968-2511181647,economy,C$440,374,ATL,DFW,2025-11-18T15:30:00,2025-11-18T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.382422,2.28
18467-2511181110--32385-2-10968-2511181833,economy,C$440,436,ATL,DFW,2025-11-18T17:15:00,2025-11-18T18:33:00,2,Delta Air Lines,Delta Air Lines,False,0.379565,2.3
18467-2511181330--32385-1-10910-2511181749,premium_economy,C$608,2710,YYZ,ATL,2025-11-18T13:30:00,2025-11-18T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511180745--32385-1-10968-2511181215,premium_economy,C$608,2988,YYZ,ATL,2025-11-18T07:45:00,2025-11-18T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.636449,2.25
18467-2511180745--32385-1-10968-2511181215,premium_economy,C$608,414,ATL,DFW,2025-11-18T11:00:00,2025-11-18T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.636449,2.25
18467-2511180615--32385-1-10910-2511181115,premium_economy,C$608,2662,YYZ,ATL,2025-11-18T06:15:00,2025-11-18T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.576175,2.33
18467-2511181330--32385-1-10968-2511181833,premium_economy,C$608,2710,YYZ,ATL,2025-11-18T13:30:00,2025-11-18T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.741512,2.25
18467-2511181330--32385-1-10968-2511181833,premium_economy,C$608,436,ATL,DFW,2025-11-18T17:15:00,2025-11-18T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.741512,2.3
18467-2511181130--32385-1-10968-2511181647,premium_economy,C$608,2835,YYZ,ATL,2025-11-18T11:30:00,2025-11-18T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.61913,2.23
18467-2511181130--32385-1-10968-2511181647,premium_economy,C$608,374,ATL,DFW,2025-11-18T15:30:00,2025-11-18T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.61913,2.28
18467-2511181400--32695-0-10968-2511181642,business,C$598,1031,YYZ,DFW,2025-11-18T14:00:00,2025-11-18T16:42:00,0,Air Canada,Air Canada,False,0.791871,3.7
18467-2511181940--32695-0-10968-2511182222,business,C$846,1033,YYZ,DFW,2025-11-18T19:40:00,2025-11-18T22:22:00,0,Air Canada,Air Canada,False,0.394791,3.7
18467-2511181820--32573-0-10968-2511182105,business,C$560,1111,YYZ,DFW,2025-11-18T18:20:00,2025-11-18T21:05:00,0,American Airlines,American Airlines,False,0.645593,3.75
18467-2511181415--32573-0-10968-2511181705,business,C$560,3993,YYZ,DFW,2025-11-18T14:15:00,2025-11-18T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511180754--32573-0-10968-2511181054,business,C$560,1169,YYZ,DFW,2025-11-18T07:54:00,2025-11-18T10:54:00,0,American Airlines,American Airlines,False,0.511848,4.0
18467-2511180900--32695-1-10968-2511181311,business,"C$1,587",5143,YYZ,ORD,2025-11-18T09:00:00,2025-11-18T09:55:00,1,Air Canada,United Airlines,False,0.304602,1.92
18467-2511180900--32695-1-10968-2511181311,business,"C$1,587",3658,ORD,DFW,2025-11-18T10:45:00,2025-11-18T13:11:00,1,Air Canada,United Airlines,False,0.304602,2.43
18467-2511181400--32695-1-10968-2511181826,business,"C$1,109",507,YYZ,ORD,2025-11-18T14:00:00,2025-11-18T14:51:00,1,Air Canada,Air Canada,False,0.320184,1.85
18467-2511181400--32695-1-10968-2511181826,business,"C$1,109",4235,ORD,DFW,2025-11-18T15:52:00,2025-11-18T18:26:00,1,Air Canada,United Airlines,False,0.320184,2.57
18467-2511181100--32695-1-10968-2511181554,business,"C$1,109",4408,YYZ,ORD,2025-11-18T11:00:00,2025-11-18T11:59:00,1,Air Canada,Republic Airline United Express,False,0.306984,1.98
18467-2511181100--32695-1-10968-2511181554,business,"C$1,109",4854,ORD,DFW,2025-11-18T13:20:00,2025-11-18T15:54:00,1,Air Canada,United Airlines,False,0.306984,2.57
18467-2511181000--32695-1-10968-2511181554,business,"C$1,109",8903,YYZ,ORD,2025-11-18T10:00:00,2025-11-18T10:58:00,1,Air Canada,Jazz Aviation,False,0.26986,1.97
18467-2511181000--32695-1-10968-2511181554,business,"C$1,109",4854,ORD,DFW,2025-11-18T13:20:00,2025-11-18T15:54:00,1,Air Canada,United Airlines,False,0.26986,2.57
18390-2511181525--32695-1-10968-2511182224,business,C$968,7968,YTZ,YUL,2025-11-18T15:25:00,2025-11-18T16:40:00,1,Air Canada,Jazz Aviation,False,0.260618,1.25
18390-2511181525--32695-1-10968-2511182224,business,C$968,8813,YUL,DFW,2025-11-18T18:50:00,2025-11-18T22:24:00,1,Air Canada,Jazz Aviation,False,0.260618,4.57
18467-2511181400--31722-0-10968-2511181642,first,C$599,8078,YYZ,DFW,2025-11-18T14:00:00,2025-11-18T16:42:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511181940--31722-0-10968-2511182222,first,C$846,8130,YYZ,DFW,2025-11-18T19:40:00,2025-11-18T22:22:00,0,United Airlines,Air Canada,False,0.5575,3.7
18467-2511180615--32573-1-10968-2511181046,first,C$582,3524,YYZ,ORD,2025-11-18T06:15:00,2025-11-18T07:30:00,1,American Airlines,Envoy Air,False,0.424935,2.25
18467-2511180615--32573-1-10968-2511181046,first,C$582,2421,ORD,DFW,2025-11-18T08:05:00,2025-11-18T10:46:00,1,American Airlines,American Airlines,False,0.424935,2.68
18467-2511181645--32573-1-10968-2511182140,first,C$582,3608,YYZ,ORD,2025-11-18T16:45:00,2025-11-18T17:45:00,1,American Airlines,Envoy Air,False,0.38664,2.0
18467-2511181645--32573-1-10968-2511182140,first,C$582,3170,ORD,DFW,2025-11-18T18:45:00,2025-11-18T21:40:00,1,American Airlines,American Airlines,False,0.38664,2.92
18467-2511181137--32573-1-10968-2511181713,first,C$582,3604,YYZ,ORD,2025-11-18T11:37:00,2025-11-18T12:37:00,1,American Airlines,Envoy Air,False,0.395492,2.0
18467-2511181137--32573-1-10968-2511181713,first,C$582,2999,ORD,DFW,2025-11-18T14:25:00,2025-11-18T17:13:00,1,American Airlines,American Airlines,False,0.395492,2.8
18467-2511191820--32573-0-10968-2511192105,economy,C$431,1111,YYZ,DFW,2025-11-19T18:20:00,2025-11-19T21:05:00,0,American Airlines,American Airlines,False,0.774954,3.75
18467-2511191415--32573-0-10968-2511191705,economy,C$431,3993,YYZ,DFW,2025-11-19T14:15:00,2025-11-19T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511190754--32573-0-10968-2511191054,economy,C$431,1169,YYZ,DFW,2025-11-19T07:54:00,2025-11-19T10:54:00,0,American Airlines,American Airlines,False,0.614527,4.0
18467-2511191130--32385-1-10968-2511191647,economy,C$440,2835,YYZ,ATL,2025-11-19T11:30:00,2025-11-19T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.382481,2.23
18467-2511191130--32385-1-10968-2511191647,economy,C$440,374,ATL,DFW,2025-11-19T15:30:00,2025-11-19T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.382481,2.28
18467-2511190945--32385-2-10968-2511191647,economy,C$440,374,ATL,DFW,2025-11-19T15:30:00,2025-11-19T16:47:00,2,Delta Air Lines,Delta Air Lines,False,0.385758,2.28
18467-2511191110--32385-2-10968-2511191833,economy,C$440,436,ATL,DFW,2025-11-19T17:15:00,2025-11-19T18:33:00,2,Delta Air Lines,Delta Air Lines,False,0.378636,2.3
18467-2511191330--32385-1-10910-2511191749,premium_economy,C$608,2710,YYZ,ATL,2025-11-19T13:30:00,2025-11-19T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.999,2.25
18467-2511190745--32385-1-10968-2511191215,premium_economy,C$608,2988,YYZ,ATL,2025-11-19T07:45:00,2025-11-19T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.677484,2.25
18467-2511190745--32385-1-10968-2511191215,premium_economy,C$608,414,ATL,DFW,2025-11-19T11:00:00,2025-11-19T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.677484,2.25
18467-2511190615--32385-1-10910-2511191115,premium_economy,C$608,2662,YYZ,ATL,2025-11-19T06:15:00,2025-11-19T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.6148,2.33
18467-2511191330--32385-1-10968-2511191833,premium_economy,C$608,2710,YYZ,ATL,2025-11-19T13:30:00,2025-11-19T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.769587,2.25
18467-2511191330--32385-1-10968-2511191833,premium_economy,C$608,436,ATL,DFW,2025-11-19T17:15:00,2025-11-19T18:33:00,1,Delta Air Lines,Delta Air Lines,False,0.769587,2.3
18467-2511191130--32385-1-10968-2511191647,premium_economy,C$608,2835,YYZ,ATL,2025-11-19T11:30:00,2025-11-19T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.662599,2.23
18467-2511191130--32385-1-10968-2511191647,premium_economy,C$608,374,ATL,DFW,2025-11-19T15:30:00,2025-11-19T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.662599,2.28
18467-2511191940--32695-0-10968-2511192222,business,C$598,1033,YYZ,DFW,2025-11-19T19:40:00,2025-11-19T22:22:00,0,Air Canada,Air Canada,False,0.467401,3.7
18467-2511191400--32695-0-10968-2511191642,business,C$846,1031,YYZ,DFW,2025-11-19T14:00:00,2025-11-19T16:42:00,0,Air Canada,Air Canada,False,0.449041,3.7
18467-2511191820--32573-0-10968-2511192105,business,C$560,1111,YYZ,DFW,2025-11-19T18:20:00,2025-11-19T21:05:00,0,American Airlines,American Airlines,False,0.788414,3.75
18467-2511191415--32573-0-10968-2511191705,business,C$560,3993,YYZ,DFW,2025-11-19T14:15:00,2025-11-19T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511190754--32573-0-10968-2511191054,business,C$560,1169,YYZ,DFW,2025-11-19T07:54:00,2025-11-19T10:54:00,0,American Airlines,American Airlines,False,0.638623,4.0
18467-2511190900--32695-1-10968-2511191311,business,"C$1,109",5143,YYZ,ORD,2025-11-19T09:00:00,2025-11-19T09:55:00,1,Air Canada,United Airlines,False,0.363833,1.92
18467-2511190900--32695-1-10968-2511191311,business,"C$1,109",3658,ORD,DFW,2025-11-19T10:45:00,2025-11-19T13:11:00,1,Air Canada,United Airlines,False,0.363833,2.43
18467-2511191400--32695-1-10968-2511191826,business,"C$1,109",507,YYZ,ORD,2025-11-19T14:00:00,2025-11-19T14:51:00,1,Air Canada,Air Canada,False,0.320433,1.85
18467-2511191400--32695-1-10968-2511191826,business,"C$1,109",4235,ORD,DFW,2025-11-19T15:52:00,2025-11-19T18:26:00,1,Air Canada,United Airlines,False,0.320433,2.57
18467-2511191100--32695-1-10968-2511191554,business,"C$1,587",4408,YYZ,ORD,2025-11-19T11:00:00,2025-11-19T11:59:00,1,Air Canada,Republic Airline United Express,False,0.257894,1.98
18467-2511191100--32695-1-10968-2511191554,business,"C$1,587",4854,ORD,DFW,2025-11-19T13:20:00,2025-11-19T15:54:00,1,Air Canada,United Airlines,False,0.257894,2.57
18467-2511191000--32695-1-10968-2511191554,business,"C$1,109",8903,YYZ,ORD,2025-11-19T10:00:00,2025-11-19T10:58:00,1,Air Canada,Jazz Aviation,False,0.272169,1.97
18467-2511191000--32695-1-10968-2511191554,business,"C$1,109",4854,ORD,DFW,2025-11-19T13:20:00,2025-11-19T15:54:00,1,Air Canada,United Airlines,False,0.272169,2.57
18467-2511190900--32695-1-10968-2511191554,business,C$867,5143,YYZ,ORD,2025-11-19T09:00:00,2025-11-19T09:55:00,1,Air Canada,United Airlines,False,0.307452,1.92
18467-2511190900--32695-1-10968-2511191554,business,C$867,4854,ORD,DFW,2025-11-19T13:20:00,2025-11-19T15:54:00,1,Air Canada,United Airlines,False,0.307452,2.57
18467-2511191940--31722-0-10968-2511192222,first,C$599,8130,YYZ,DFW,2025-11-19T19:40:00,2025-11-19T22:22:00,0,United Airlines,Air Canada,False,0.999,3.7
18467-2511191400--31722-0-10968-2511191642,first,C$846,8078,YYZ,DFW,2025-11-19T14:00:00,2025-11-19T16:42:00,0,United Airlines,Air Canada,False,0.703515,3.7
18467-2511190615--32573-1-10968-2511191046,first,C$582,3524,YYZ,ORD,2025-11-19T06:15:00,2025-11-19T07:30:00,1,American Airlines,Envoy Air,False,0.451804,2.25
18467-2511190615--32573-1-10968-2511191046,first,C$582,2421,ORD,DFW,2025-11-19T08:05:00,2025-11-19T10:46:00,1,American Airlines,American Airlines,False,0.451804,2.68
18467-2511191645--32573-1-10968-2511192140,first,C$582,3608,YYZ,ORD,2025-11-19T16:45:00,2025-11-19T17:45:00,1,American Airlines,Envoy Air,False,0.397266,2.0
18467-2511191645--32573-1-10968-2511192140,first,C$582,3170,ORD,DFW,2025-11-19T18:45:00,2025-11-19T21:40:00,1,American Airlines,American Airlines,False,0.397266,2.92
18467-2511191820--32573-1-10968-2511192324,first,C$582,3610,YYZ,ORD,2025-11-19T18:20:00,2025-11-19T19:20:00,1,American Airlines,Envoy Air,False,0.384694,2.0
18467-2511191820--32573-1-10968-2511192324,first,C$582,3297,ORD,DFW,2025-11-19T20:35:00,2025-11-19T23:24:00,1,American Airlines,American Airlines,False,0.384694,2.82
18467-2511191137--32573-1-10968-2511191713,first,C$582,3604,YYZ,ORD,2025-11-19T11:37:00,2025-11-19T12:37:00,1,American Airlines,Envoy Air,False,0.410085,2.0
18467-2511191137--32573-1-10968-2511191713,first,C$582,2999,ORD,DFW,2025-11-19T14:25:00,2025-11-19T17:13:00,1,American Airlines,American Airlines,False,0.410085,2.8
18467-2511201820--32573-0-10968-2511202105,economy,C$431,1111,YYZ,DFW,2025-11-20T18:20:00,2025-11-20T21:05:00,0,American Airlines,American Airlines,False,0.78915,3.75
18467-2511201415--32573-0-10968-2511201705,economy,C$431,3993,YYZ,DFW,2025-11-20T14:15:00,2025-11-20T17:05:00,0,American Airlines,Envoy Air,False,0.999,3.83
18467-2511200754--32573-0-10968-2511201054,economy,C$431,1169,YYZ,DFW,2025-11-20T07:54:00,2025-11-20T10:54:00,0,American Airlines,American Airlines,False,0.635381,4.0
18467-2511201130--32385-1-10968-2511201647,economy,C$440,2835,YYZ,ATL,2025-11-20T11:30:00,2025-11-20T13:44:00,1,Delta Air Lines,Delta Air Lines,False,0.387851,2.23
18467-2511201130--32385-1-10968-2511201647,economy,C$440,374,ATL,DFW,2025-11-20T15:30:00,2025-11-20T16:47:00,1,Delta Air Lines,Delta Air Lines,False,0.387851,2.28
18467-2511200945--32385-2-10968-2511201647,economy,C$440,374,ATL,DFW,2025-11-20T15:30:00,2025-11-20T16:47:00,2,Delta Air Lines,Delta Air Lines,False,0.381466,2.28
18467-2511201330--32385-1-10910-2511201749,premium_economy,C$738,2710,YYZ,ATL,2025-11-20T13:30:00,2025-11-20T15:45:00,1,Delta Air Lines,Delta Air Lines,False,0.590725,2.25
18467-2511200745--32385-1-10968-2511201215,premium_economy,C$608,2988,YYZ,ATL,2025-11-20T07:45:00,2025-11-20T10:00:00,1,Delta Air Lines,Delta Air Lines,False,0.740232,2.25
18467-2511200745--32385-1-10968-2511201215,premium_economy,C$608,414,ATL,DFW,2025-11-20T11:00:00,2025-11-20T12:15:00,1,Delta Air Lines,Delta Air Lines,False,0.740232,2.25
18467-2511200615--32385-1-10910-2511201115,premium_economy,C$608,2662,YYZ,ATL,2025-11-20T06:15:00,2025-11-20T08:35:00,1,Delta Air Lines,Delta Air Lines,False,0.551853,2.33
